Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;S4;8;SAO PAULO;SP;12/2017;1.796.256;6.817;39.847;82.555;226.802;82.870;5.961;0;444.852;3.682;38.533;77.486;98.157;8.493;21;0;226.372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.550;2.639;4.675;3.922;2.838;1.994;0;18.618;27.107;140.281;358.196;455.511;96.197;29.120;0;1.106.413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;12/2017;1.789.843;7.881;21.583;20.887;14.520;1.957;0;0;66.829;42;7.207;18.732;38.674;26.613;428;0;91.697;0;0;0;0;0;0;0;0;0;61.397;0;0;0;0;0;61.397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.851;155.671;431.812;709.546;258.136;7.904;0;1.569.920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;12/2017;1.664.325;0;5.089;63.547;0;0;0;0;68.636;125;627;1.155;372;102;0;0;2.381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.597;71.001;0;0;0;0;91.599;0;30.675;324.887;171.417;105.323;0;113;632.415;6;56.383;144.852;319.504;192.150;88.635;0;801.531;0;7.068;14.544;17.134;11.901;17.098;20;67.764;0;0;0;0;0;0;0;0;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;12/2017;1.650.022;10.383;86.142;201.986;288.593;66.993;2.096;0;656.193;325;3.584;8.597;9.251;1.454;1;0;23.212;4.883;114.472;0;0;0;0;0;119.355;1.908;48.672;4.885;0;0;0;0;55.465;2.005;66.850;98.578;49.891;0;0;0;217.325;24.197;15.066;45.217;130.280;77.766;48.714;0;341.241;2.429;12.451;34.218;63.880;42.440;27.151;36;182.604;0;703;9.272;8.413;114;0;0;18.502;17;3.719;10.805;21.561;25;0;0;36.127;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;12/2017;1.592.592;6.151;115.610;217.136;203.512;21.331;803;0;564.542;0;0;0;0;0;0;0;0;891;263.057;0;0;0;0;0;263.949;2;416.999;43.364;3.792;0;0;0;464.157;9.344;97.590;100.439;31.231;8.384;0;0;246.989;45;352;264;80;0;0;0;741;0;3.445;9.856;6.734;2.651;699;0;23.385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.831
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;12/2017;1.514.057;0;0;0;0;0;0;0;0;912;17.953;65.080;73.230;11.529;3.251;6;171.962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;794;1.589;44;44;0;2.721;16.159;64.362;193.692;456.528;293.883;212.080;0;1.236.704;1.101;3.828;16.650;30.447;22.649;27.995;0;102.671;0;0;0;0;0;0;0;0;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;S4;8;UBERLANDIA;MG;12/2017;1.291.460;11.625;123.435;255.396;251.490;41.782;1.702;0;685.430;0;0;0;0;0;0;0;0;3.719;33.413;86.449;1.754;0;0;0;125.335;1.956;232.039;26.059;89;0;0;0;260.142;0;1.843;5.421;236;0;0;0;7.500;3.748;45.003;9.443;150;0;0;0;58.344;755;16.933;52.189;70.279;14.530;23;0;154.708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;12/2017;1.261.195;0;775;1.762;1.932;156;0;0;4.626;1.662;92.992;207.054;179.634;9.790;18;0;491.150;0;0;0;0;0;0;0;0;0;761.449;0;0;0;0;0;761.449;0;0;0;0;0;0;0;0;0;2.192;857;923;0;0;0;3.971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIT AGRICOLE;51.066;b1;C;3;S3;199;SAO PAULO;SP;12/2017;1.257.284;0;8.471;150.000;0;0;0;0;158.471;0;0;0;0;0;0;0;0;0;38.997;873;0;0;0;0;39.870;0;0;0;0;0;0;0;0;0;429.778;331.500;297.666;0;0;0;1.058.943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FORD S.A.;90.731.688;b2;I;3;S4;8;SAO PAULO;SP;12/2017;1.239.700;0;410;1.012;3.331;2.027;0;0;6.781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.324;328.600;861.910;11.973;9.721;0;0;1.225.528;0;0;0;0;0;0;0;0;0;55;7.337;0;0;0;0;7.392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;S3;8;SAO PAULO;SP;12/2017;1.210.820;0;60.366;219.294;0;0;0;0;279.660;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;500;0;0;27.508;0;0;0;0;27.508;0;343.217;358.023;44.444;18.519;0;0;764.203;0;0;1.638;0;0;0;0;1.638;0;3.758;31.520;16.681;2.736;2.150;0;56.844;0;0;80.467;0;0;0;0;80.467;0;0;0;0;0;0;0;0;0
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;12/2017;1.201.577;77.514;235.724;305.410;98.873;33.278;1.091;0;751.890;46;0;0;0;0;0;0;46;0;66;1.331;0;0;252.811;0;254.209;0;21.909;52.872;2.815;0;0;0;77.596;4.024;0;0;0;0;0;0;4.024;1.789;24.356;43.572;2.899;416;0;0;73.032;0;986;2.268;0;0;0;0;3.253;0;14.864;22.663;0;0;0;0;37.527;0;0;0;0;0;0;0;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;S4;19;BARUERI;SP;12/2017;1.201.389;0;0;0;0;0;0;0;0;10.233;154.049;370.516;552.203;106.491;1.704;6.193;1.201.389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;S4;30;SAO PAULO;SP;12/2017;1.146.470;77;13.506;2.540;1.195;441;68;0;17.827;3.631;46.686;124.237;264.156;130.849;74.049;0;643.608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.780;26.207;76.276;176.052;109.532;93.189;0;485.036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;S4;30;CURITIBA;PR;12/2017;1.138.169;202;81;243;0;0;290;0;817;1.341;71.573;186.970;381.944;210.074;75.962;0;927.865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;736;1.548;1.405;4;0;0;3.866;3.179;14.141;42.886;89.372;40.321;14.945;778;205.621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;S4;8;SAO PAULO;SP;12/2017;1.118.499;0;0;32.002;32.002;0;0;0;64.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141.112;355.349;363.920;169.079;0;0;1.029.460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.034;0;0;0;0;25.034;0;0;0;0;0;0;0;0;0
JP MORGAN CHASE;20.107;b1;C;3;S3;199;SAO PAULO;SP;12/2017;1.091.893;0;49.739;125.631;145.307;75.125;0;0;395.802;0;0;0;101.623;0;0;0;101.623;0;0;0;0;0;0;84.570;84.570;0;193.960;2.302;0;0;0;0;196.262;0;43.512;96.040;0;0;0;0;139.552;0;74.028;100.056;0;0;0;0;174.084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;12/2017;1.075.156;0;8.071;14.075;17.934;3.760;112;0;43.952;98;8.071;21.174;35.788;12.522;1.091;0;78.744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.078;100.511;419.850;713;515;773;0;528.441;284;15.871;52.087;151.296;108.075;32.986;0;360.599;0;1.244;21.399;10.442;8.633;21.701;0;63.420;0;0;0;0;0;0;0;0;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;S4;8;SAO PAULO;SP;12/2017;1.004.251;5.943;111.121;238.921;245.899;40.702;2.856;0;645.441;669;21.121;46.847;90.947;34.744;129;0;194.456;8.240;12.316;26.681;0;0;0;0;47.236;11;5.985;551;0;0;0;0;6.548;3.114;56.487;35.683;0;0;0;0;95.284;782;1.867;5.246;5.945;1.447;0;0;15.286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;S4;8;SAO PAULO;SP;12/2017;969.706;0;13.501;163.833;46.144;14.143;0;0;237.621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.214;0;0;0;0;0;9.214;0;93.766;132.832;496.272;0;0;0;722.870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;12/2017;941.626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.383;315.976;592.081;28.832;1.354;0;0;941.626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;12/2017;930.752;1.744;35.031;2.782;2.634;1.944;74;0;44.210;3.020;48.127;95.931;151.076;38.170;769;0;337.092;0;0;0;0;0;0;0;0;0;97.813;146.275;0;0;0;0;244.087;0;0;0;0;0;0;0;0;61;3.114;9.443;13.460;6.188;43;0;32.310;1.164;11.206;23.469;31.816;13.343;0;0;80.998;914;14.596;51.263;83.398;30.544;11.339;0;192.054;0;0;0;0;0;0;0;0;0
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;12/2017;900.005;21.567;53.121;93.328;109.702;34.730;1.321;0;313.769;168;375;762;485;3;0;0;1.793;11.747;43.308;43.341;0;0;0;0;98.396;1.104;7.634;1.922;0;0;0;0;10.660;0;0;0;0;0;0;0;0;12.633;28.096;25.270;38.042;26.598;18.065;1.716;150.420;350;20.480;54.106;122.150;71.989;21.078;0;290.153;95;110;6.410;2.615;2.054;5.450;0;16.733;2;3.802;9.990;2.814;1.424;49;0;18.081;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;S4;8;SAO PAULO;SP;12/2017;853.574;817;6.498;17.586;22.114;4.557;355;0;51.928;37.881;137.203;245.976;82.049;21.430;983;0;525.522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242;5.977;4.801;2.275;645;3.226;4.415;21.582;3.402;34.328;86.180;110.531;20.075;25;0;254.542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GRUPO BONSUCESSO - BS2;52.034;b1;C;2;S4;199;BELO HORIZONTE;MG;12/2017;845.559;2.772;233.354;44.011;67.914;23.465;0;0;371.517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;156;99;0;0;0;438.894;439.203;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;470;4.186;15.494;9.284;5.403;0;0;34.836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;12/2017;765.418;0;18;6.997;0;0;0;0;7.015;2.924;62.321;119.609;99.138;3.219;9;0;287.221;0;0;0;0;0;0;0;0;0;97.895;373.287;0;0;0;0;471.182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;12/2017;750.554;5.627;64.302;203.997;108.391;18.321;1.145;0;401.784;109;4.314;10.805;14.900;1.419;3;0;31.550;0;4.562;8.818;88;0;0;0;13.467;1.658;64.625;6.962;0;0;0;0;73.246;0;0;0;0;0;0;0;0;510;14.609;61.778;45.842;454;0;0;123.193;0;0;0;0;0;0;0;0;0;18.373;65.956;21.641;1.073;272;0;107.315;0;0;0;0;0;0;0;0;0
RENDIMENTO;51.468;b1;C;2;S4;199;SAO PAULO;SP;12/2017;728.784;3.173;82.435;122.627;66.099;225;0;0;274.559;0;0;0;0;0;0;0;0;56;72.286;50.977;0;0;0;0;123.319;14;195.410;36.625;12;0;0;0;232.061;378;11.623;15.634;0;0;0;0;27.634;197;35;1.500;2.468;0;0;0;4.201;275;6.261;17.060;31.166;11.772;476;0;67.010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;12/2017;724.628;1.420;52.259;112.012;121.966;21.382;2.385;0;311.424;1.786;21.921;50.779;71.007;15.731;4.307;0;165.530;0;7.950;35.951;41;0;0;0;43.943;0;100.268;4.169;0;0;0;0;104.438;0;0;0;0;0;0;0;0;5.102;4.777;8.680;14.968;4.850;2.079;0;40.455;349;9.216;21.398;24.394;2.626;855;0;58.837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MIZUHO;51.554;b1;I;3;S4;199;SAO PAULO;SP;12/2017;718.801;0;99.626;88.636;119.355;0;0;0;307.616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;223.484;70.232;0;0;0;0;293.716;0;0;0;0;0;0;0;0;0;734;30.000;20.000;0;0;0;50.734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.734
BOFA MERRILL LYNCH;51.255;b1;C;3;S3;199;SAO PAULO;SP;12/2017;713.056;0;277.023;119.470;208.480;0;0;0;604.974;0;0;0;0;0;0;0;0;0;17.089;17.219;0;0;0;0;34.309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.589;41.672;17.512;0;0;0;73.773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;S4;30;FLORIANOPOLIS;SC;12/2017;687.167;0;0;0;0;0;0;0;0;4.247;42.258;111.181;158.772;28.831;8.783;0;354.073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;347;715;0;0;0;1.193;2.189;16.327;49.634;130.591;71.754;45.288;0;315.783;0;0;2.242;5.258;6.587;2.030;0;16.118;0;0;0;0;0;0;0;0;0
INDUSVAL;50.531;b1;C;2;S4;199;SAO PAULO;SP;12/2017;654.528;9.906;56.874;94.190;148.023;12.247;0;0;321.239;0;0;0;0;0;0;0;0;0;536;0;0;0;0;0;536;208;830;199;570;557;417;0;2.781;1.604;42.241;126.920;44.342;3.424;0;0;218.531;44.215;4.338;10.232;27.502;10.603;0;0;96.889;6;2.600;2.638;2.561;1.670;13;0;9.489;0;63;5.000;0;0;0;0;5.063;0;0;0;0;0;0;0;0;0
BANCO MONEO S.A.;7.441.209;b2;I;2;S4;8;CAXIAS DO SUL;RS;12/2017;630.132;433;414;93;0;0;0;0;940;1.745;3.607;8.019;11.439;453;0;0;25.263;0;0;0;0;0;0;0;0;5;24.420;0;1;0;0;0;24.426;0;0;0;0;0;0;0;0;1.781;11.340;21.428;26.844;9.211;3.499;0;74.102;8.006;49.360;134.028;240.321;71.259;2.427;0;505.400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;S4;14;SAO PAULO;SP;12/2017;611.301;18.728;85.313;116.612;153.059;39.598;302;0;413.611;4.980;25.559;55.038;80.974;15.498;0;0;182.048;0;903;0;0;0;0;0;903;5.148;3.556;5.439;596;0;0;0;14.739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;S5;9;LINHARES;ES;12/2017;583.364;11.121;55.134;142.569;174.402;81.634;15.047;33;479.941;223;3.439;7.672;10.372;1.287;5;0;22.999;0;10.171;2.044;0;0;0;0;12.215;874;40.341;3.565;0;0;0;0;44.780;0;0;0;0;0;0;0;0;1.556;725;853;1.133;858;15;0;5.140;0;7;20;33;0;0;0;60;0;4.275;12.943;1.012;0;0;0;18.230;0;0;0;0;0;0;0;0;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;S4;8;RIO DE JANEIRO;RJ;12/2017;582.785;8.897;125.376;188.784;146.534;6.862;0;0;476.453;400;11.572;24.298;22.110;39;0;0;58.419;0;0;0;0;0;0;0;0;0;11.164;8.168;5.251;0;0;0;24.583;0;0;0;0;0;0;0;0;0;41;75;216;0;0;0;332;545;3.609;9.038;9.624;183;0;0;22.998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;S4;9;BELO HORIZONTE;MG;12/2017;569.131;310;37.933;97.514;210.617;119.858;75.189;0;541.420;0;476;1.073;1.774;776;1.094;0;5.194;0;19.353;0;0;0;0;0;19.353;4;1.826;155;0;0;0;0;1.985;0;0;0;0;0;0;0;0;163;900;94;23;0;0;0;1.179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;S4;30;SALVADOR;BA;12/2017;565.063;60;939;1.433;3.111;1.944;0;0;7.487;36;9.888;27.487;71.470;56.128;58.769;0;223.780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.567;10.248;26.968;71.174;51.956;64.441;0;227.354;0;706;9.543;51.684;42.559;1.949;0;106.441;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;12/2017;560.650;13.366;56.836;127.525;145.679;50.048;26.614;142;420.210;482;4.427;11.656;21.099;5.447;540;0;43.650;0;6.742;6.178;0;0;0;0;12.920;3.859;69.069;7.647;0;0;0;0;80.575;0;0;0;0;0;0;0;0;1.494;527;45;197;41;78;0;2.383;0;0;0;0;0;0;0;0;0;710;88;114;0;0;0;912;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;12/2017;556.916;1.052;25.928;66.824;87.726;10.118;536;0;192.184;113;2.855;6.979;8.786;1.029;2;0;19.764;2.845;28.309;72.715;1.111;0;10;0;104.991;367;48.603;6.808;0;0;0;0;55.777;0;0;0;0;0;0;0;0;1.881;20.955;43.362;37.583;18.949;2.941;82;125.754;0;0;0;0;0;0;0;0;0;16.731;41.409;153;153;0;0;58.446;0;0;0;0;0;0;0;0;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;12/2017;539.066;18.781;24.450;70.629;95.233;25.305;2.292;0;236.690;99;1.140;2.866;3.823;479;0;0;8.408;0;40.361;16.686;0;0;0;0;57.048;161;24.349;1.264;0;0;0;0;25.775;0;0;0;0;0;0;0;0;2.288;2.640;10.424;28.190;37.816;9.850;0;91.208;0;0;0;0;0;0;0;0;1.196;16.362;82.686;18.493;1.200;0;0;119.938;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;12/2017;516.082;2.738;44.119;88.085;167.637;86.742;53.452;0;442.774;102;1.307;3.297;7.088;3.844;4.676;0;20.313;1.956;3.992;1.134;10.635;878;3;0;18.598;90;4.792;555;0;0;0;0;5.438;0;0;0;0;0;0;0;0;1.238;342;7.397;1.492;712;0;0;11.182;0;0;0;0;0;0;0;0;0;543;16.685;549;0;0;0;17.777;0;0;0;0;0;0;0;0;0
INTERMEDIUM;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;12/2017;511.194;5.890;77.327;82.262;131.482;38.034;12.119;14;347.128;554;3.684;7.950;20.845;13.107;27.669;1.564;75.374;0;600;692;0;970;1.092;0;3.354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.636;28.295;11.703;23.451;11.916;8.336;1;85.338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2.398.976;b3S;I;2;S4;9;LONDRINA;PR;12/2017;499.787;3.318;57.726;127.875;122.191;23.246;7.900;0;342.256;18;3.915;11.108;20.611;8.488;5.166;0;49.307;1.386;24.942;44.600;170;0;0;0;71.098;41;16.169;2.379;0;0;0;0;18.588;0;0;0;0;0;0;0;0;767;3.685;3.718;5.882;2.245;1.783;0;18.080;0;85;204;169;0;0;0;458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCOPA;50.328;b1;C;2;S4;199;SAO PAULO;SP;12/2017;477.860;611;70.661;165.251;43.174;4.075;0;0;283.772;0;0;0;0;0;0;0;0;0;8.507;2.604;0;0;0;0;11.112;0;49.421;1.170;0;0;0;0;50.591;0;31.246;83.220;15.249;0;0;0;129.716;0;131;1.801;739;0;0;0;2.670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAIXA GERAL;51.815;b1;C;3;S4;199;SAO PAULO;SP;12/2017;461.965;2.724;65.568;75.987;165.263;17.924;0;0;327.466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.740;81.168;5.792;0;0;0;93.700;31.068;0;0;0;0;0;0;31.068;0;525;1.413;3.768;3.611;414;0;9.730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;12/2017;457.428;2.020;46.293;110.071;134.351;12.401;1.252;0;306.388;215;4.713;11.145;11.882;1.930;378;0;30.262;1.932;13.403;17.967;0;0;0;0;33.301;153;23.407;1.507;0;0;0;0;25.067;0;0;0;0;0;0;0;0;2.786;7.708;18.139;19.437;6.805;424;52;55.350;0;0;0;0;0;0;0;0;0;1.737;5.322;0;0;0;0;7.060;0;0;0;0;0;0;0;0;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;12/2017;457.358;1.792;23.072;59.030;41.443;5.483;13.956;0;144.776;0;1.222;3.194;9.841;9.560;18.044;0;41.862;2.651;9.968;16.410;0;0;0;0;29.029;761;46.273;13.594;1.371;0;0;0;61.999;0;0;0;0;0;0;0;0;2.150;7.780;27.729;38.985;12.297;10.352;0;99.295;11;2.246;6.537;13.793;816;528;0;23.930;0;0;0;0;0;0;0;0;786;7.411;20.730;23.886;1.854;1.428;371;56.467;0
