Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;;6;BRASILIA;DF;06/2015;460.762.211;1.924.249;4.481.117;12.228.032;24.467.257;12.251.439;258.042;0;55.610.136;1.052.616;1.428.740;3.038.072;3.418.444;296.526;1;415;9.234.814;430.386;1.456.491;3.523.880;5.057.232;710.446;146;0;11.178.581;1.840.733;11.341.226;30.319.342;68.292.106;53.752.615;138.367.489;49.579.100;353.492.610;2.454.629;5.789.986;1.548.102;112.662;534;0;0;9.905.914;222.685;1.533.414;878.666;465.806;341.017;155.504;0;3.597.091;2.273.319;4.380.309;4.244.970;3.270.848;1.740.037;1.732.256;101.324;17.743.064;0
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;06/2015;1.055.408;0;0;0;0;0;0;0;0;33.827;99.370;119.926;34.427;1.479;0;0;289.028;31.869;100.253;226.797;257.751;18.573;0;0;635.244;0;0;0;0;0;0;0;0;58.006;57.019;14.791;1.321;0;0;0;131.137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;;9;CAMPO MOURAO;PR;06/2015;953.368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.914;5.892;5.069;11;0;0;12.886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;180.635;606.550;15.823;15.843;5.594;0;824.551;648;26.570;59.843;10.147;4.615;14.108;0;115.931;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;06/2015;877.964;19;1.854;5.003;9.011;2.685;358;0;18.929;10.641;35.787;91.730;79.997;19.400;1.845;0;239.400;721;3.854;10.940;14.001;914;0;0;30.431;0;0;0;0;0;0;0;0;3.774;16.740;3.391;2;0;0;0;23.907;6.008;47.272;186.466;20.378;1.556;0;0;261.679;29.437;84.527;183.471;3.267;858;556;1.501;303.617;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;06/2015;875.356;3.772;13.212;22.319;11.817;535;0;0;51.655;1.451;2.336;2.006;362;0;0;0;6.155;35.026;89.285;166.285;59.849;0;0;0;350.445;0;0;0;0;0;0;0;0;3.778;688;1;0;0;0;0;4.467;0;4.234;0;0;0;0;0;4.234;6.522;184.375;201.506;57.099;3.930;18;0;453.450;4.951
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;06/2015;835.135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.534;13.662;89.147;234.094;236.983;240.343;0;824.762;249;1.310;3.130;4.380;924;379;0;10.373;0
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;06/2015;689.526;0;0;0;0;0;0;0;0;76.457;251.260;319.629;2.180;40.000;0;0;689.526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;06/2015;680.309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.320;86.436;248.877;333.940;9.699;38;0;680.309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;06/2015;676.487;786;4.821;10.974;8.840;19;0;0;25.439;122;11.065;7.373;2.979;235;0;0;21.774;14.836;91.669;217.490;279.323;25.956;0;0;629.274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;06/2015;654.075;928;3.286;6.718;4.035;229;19;0;15.215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;117;383;912;736;2.511;219;4.966;0;256;39;0;0;0;0;296;107;0;108;0;0;0;0;215;53.851;81.534;339.357;158.641;0;0;0;633.383;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;06/2015;636.413;44;1.933;5.470;9.672;3.504;939;0;21.561;8.685;25.544;57.716;46.048;5.349;323;0;143.666;82;1.133;2.878;3.641;294;0;0;8.027;0;0;0;0;0;0;0;0;4.566;25.800;6.404;4;0;0;0;36.773;7.733;89.289;160.249;73.516;1.845;0;0;332.633;5.171;46.032;35.949;4.097;616;612;1.276;93.753;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;06/2015;543.889;12;365;929;1.365;202;2;0;2.875;3.349;14.425;35.200;25.586;2.303;66;1;80.929;1.655;16.703;45.662;76.726;10.464;8;0;151.218;0;0;0;0;0;0;0;0;2.068;15.415;3.832;1;0;0;0;21.317;1.121;152.719;62.671;23.303;899;0;0;240.714;2.207;17.441;9.825;11.078;4.924;929;432;46.836;0
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;06/2015;543.159;0;0;0;0;0;0;0;0;5;303;869;1.245;290;0;0;2.710;6.816;75.799;189.954;226.769;38.821;51;0;538.210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;292;708;899;293;0;0;2.239;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;06/2015;496.673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.547;67.608;168.645;231.283;13.590;0;0;496.673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;06/2015;488.444;6;148;429;779;282;1;0;1.644;2.956;25.034;54.402;44.080;7.287;863;0;134.621;447;6.312;16.239;24.401;3.757;3;0;51.160;0;0;0;0;0;0;0;0;1.214;10.951;2.468;1;0;0;0;14.635;953;68.717;92.977;36.043;2.809;1;0;201.500;3.669;35.170;34.755;7.648;2.293;521;828;84.885;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;06/2015;474.357;0;0;0;0;0;0;0;0;53;380;573;353;5;0;0;1.364;14;475;1.323;2.190;243;30;0;4.275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.082;1.926;121.818;169.042;2.887;2.833;0;300.588;14.666;60.939;61.646;10.957;4.606;15.316;0;168.129;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;06/2015;439.442;3;68;159;237;23;0;0;490;2.677;18.779;35.065;30.266;4.255;347;0;91.389;341;3.191;8.556;11.811;1.893;4;0;25.795;0;0;0;0;0;0;0;0;2.039;11.143;3.079;1;0;0;0;16.261;1.018;101.099;118.313;43.266;742;0;0;264.439;2.042;22.131;7.941;5.434;1.918;924;679;41.069;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;06/2015;437.704;6;222;530;808;92;0;0;1.658;8.118;14.146;40.920;17.019;2.693;164;0;83.061;110;1.375;3.472;4.888;654;1;0;10.500;0;0;0;0;0;0;0;0;1.080;7.968;1.743;1;0;0;0;10.792;3.266;37.004;205.647;1.111;0;0;0;247.028;2.568;26.273;52.391;2.462;543;1;426;84.665;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;;9;CANARANA;MT;06/2015;417.540;5;185;451;863;141;0;0;1.644;4.935;17.124;31.855;16.203;2.377;266;0;72.760;51;650;1.524;1.944;178;0;0;4.347;0;0;0;0;0;0;0;0;690;4.372;1.120;1;0;0;0;6.182;2.341;89.453;142.874;53.543;2.864;0;0;291.074;2.319;19.767;18.278;903;9;0;256;41.532;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;;9;CRUZ ALTA;RS;06/2015;413.170;4;176;485;926;358;11;0;1.960;5.079;30.073;29.529;21.166;7.649;2.868;0;96.364;154;1.859;5.303;8.392;1.412;3;0;17.123;0;0;0;0;0;0;0;0;511;5.744;1.365;2;0;0;0;7.622;2.699;61.457;101.839;61.043;1.192;0;0;228.230;2.049;20.730;33.678;3.766;1.133;172;343;61.871;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;;8;SAO PAULO;SP;06/2015;409.365;364;1.046;2.536;2.530;35;0;0;6.510;359;1.817;4.090;5.160;1.624;1.277;0;14.327;6.288;52.611;124.370;124.840;16.599;30;0;324.738;1.174;3.301;8.724;17.581;2.943;268;0;33.991;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;255;2.487;7.138;16.357;3.558;5;0;29.798;NI
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;06/2015;408.086;13;209;468;586;29;0;0;1.306;1.795;19.795;34.725;18.142;836;0;0;75.293;220;2.653;6.931;9.623;1.019;0;0;20.447;0;0;0;0;0;0;0;0;1.276;8.512;1.949;1;0;0;0;11.738;1.417;54.086;140.187;28.390;2.099;0;0;226.179;4.517;28.607;36.614;1.860;591;196;739;73.122;0
BANCO BONSUCESSO S.A.;71.027.866;b1;I;2;;8;BELO HORIZONTE;MG;06/2015;386.864;770;39.484;100.215;126.443;43.435;20.852;0;331.200;900;1.861;6.982;12.530;627;80;0;22.980;586;3.546;8.736;15.279;3.645;1;0;31.794;0;0;0;0;0;0;0;0;0;396;0;0;0;0;0;396;0;0;0;0;0;0;0;0;0;216;279;0;0;0;0;495;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;;9;RIO VERDE;GO;06/2015;374.194;0;0;0;0;0;0;0;0;1.455;32.732;60.168;21.945;2.755;0;0;119.055;0;524;1.452;980;2;0;0;2.958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.319;55.400;149.780;23.815;1.120;0;0;231.434;1.248;17.754;1.691;55;0;0;0;20.747;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;06/2015;358.090;12;278;867;1.564;576;25;0;3.321;3.134;22.747;42.520;19.153;6.438;624;0;94.615;179;2.326;6.149;10.903;2.404;1;0;21.961;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;25;628;45.984;146.183;15.177;786;0;0;208.757;2.083;18.990;5.948;1.716;671;2;0;29.411;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;;9;ITAQUI;RS;06/2015;352.395;0;4;7;1;0;0;0;11;6.723;14.547;22.045;9.131;898;157;0;53.502;129;2.135;5.901;9.467;1.618;3;0;19.251;0;0;0;0;0;0;0;0;994;5.328;1.005;0;0;0;0;7.328;2.309;65.436;136.392;27.109;612;0;0;231.858;2.425;16.223;18.276;2.268;821;13;420;40.446;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;06/2015;351.648;0;25;74;157;81;3;0;341;4.010;19.998;47.339;47.979;12.480;4.999;0;136.805;547;4.283;11.251;22.919;3.810;4;0;42.814;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;555;13.789;45.084;55.146;28.161;18.617;0;161.352;716;6.720;2.887;12;0;0;0;10.334;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44.469.161;b3S;I;2;;9;GUARIBA;SP;06/2015;342.478;0;0;0;0;0;0;0;0;124;8.062;11.451;4.248;586;0;0;24.471;0;65;141;266;31;0;0;503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.234;129.163;158.211;49;131;0;313.789;39;2.577;729;247;123;0;0;3.715;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;06/2015;337.100;337;172;225;54;0;0;0;788;70;19.024;36.770;28.169;51;0;0;84.084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;320;582;291;0;0;1.192;0;32.558;84.992;74.359;21.885;30.168;0;243.964;7.071
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;06/2015;330.765;1;175;413;933;453;11;56;2.042;1.236;20.116;50.259;96.970;40.436;28.634;22;237.671;348;6.200;16.595;32.611;11.833;51;0;67.638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;717;13.927;3.648;3.179;1.600;341;0;23.414;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;06/2015;329.317;6;143;382;511;92;0;0;1.133;1.335;12.052;33.556;19.590;3.315;295;2;70.145;315;5.747;15.196;25.308;4.412;7;0;50.983;0;0;0;0;0;0;0;0;617;7.723;1.838;1;0;0;0;10.179;475;63.585;61.593;15.045;2.421;0;0;143.118;1.250;17.585;16.122;10.901;5.527;2.001;372;53.758;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;06/2015;324.916;1.349;18.899;46.505;69.308;27.611;9.220;0;172.892;249;454;136;124;0;0;0;963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.900;47.500;0;0;0;0;0;51.400;0;0;0;0;0;0;0;0;196;70.538;3.443;16.431;8.390;663;0;99.661;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;;9;CAMPO VERDE;MT;06/2015;320.204;0;53;118;189;35;0;0;395;10.390;14.478;24.133;23.819;10.422;1.114;0;84.355;117;949;2.476;3.718;545;1;0;7.806;0;0;0;0;0;0;0;0;1.245;4.528;1.045;1;0;0;0;6.818;683;22.876;58.915;26.026;2.316;1.521;0;112.337;1.781;31.527;74.742;54;0;0;387;108.492;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37.442.605;b3S;I;2;;9;COLIDER;MT;06/2015;317.886;4;248;600;987;179;0;0;2.017;2.182;14.925;29.658;21.769;2.867;2;0;71.403;98;1.735;4.123;5.344;626;0;0;11.926;0;0;0;0;0;0;0;0;805;7.008;1.720;2;0;0;0;9.534;642;39.764;79.239;34.787;520;0;0;154.952;2.167;30.445;34.258;570;33;0;580;68.053;0
ABC-BRASIL;41.856;b1;C;3;;199;SAO PAULO;SP;06/2015;314.224;0;174;243;3;0;0;0;420;304;2.016;11.731;9.607;258;0;0;23.916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;1.990;6.100;4.541;0;0;12.989;4.447;39.351;106.165;99.886;8.979;923;0;259.751;17.147
BARIGUI;51.774;n1;C;2;;197;CURITIBA;PR;06/2015;313.369;631;10.171;29.553;86.342;39.558;7.876;0;174.131;2.083;5.618;6.867;2.449;7;1;0;17.026;0;3;10;21;4;0;0;39;1.460;8.249;21.489;42.573;22.662;22.901;81;119.415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323;751;1.123;508;47;6;0;2.759;0
BANCO SEMEAR S.A.;795.423;b1;I;2;;8;BELO HORIZONTE;MG;06/2015;307.634;895;2.034;4.242;2.945;280;47;0;10.443;43.432;125.104;126.180;2.383;18;0;0;297.116;0;6;21;16;0;0;0;43;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;29;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;4;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;06/2015;288.898;24;503;1.281;1.589;175;0;0;3.571;3.701;19.554;38.706;43.841;8.652;280;0;114.733;1.017;9.492;21.946;28.102;2.572;0;0;63.129;0;0;0;0;0;0;0;0;2.851;18.229;4.084;3;0;0;0;25.167;438;17.280;31.384;5.782;1.020;0;0;55.904;3.139;17.923;2.175;1.425;425;539;767;26.393;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;06/2015;286.213;28;399;1.136;1.726;308;0;0;3.598;1.526;19.600;38.926;25.568;2.069;36;0;87.725;486;4.430;11.040;17.349;2.499;7;0;35.812;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;40;633;31.641;88.198;12.231;5.558;490;0;138.750;1.718;13.239;4.376;699;252;2;0;20.287;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;06/2015;281.058;27;402;1.059;1.508;209;2;0;3.207;3.214;16.968;31.015;23.501;3.339;138;0;78.175;272;3.553;9.517;13.805;1.989;2;0;29.138;0;0;0;0;0;0;0;0;893;8.456;1.674;1;0;0;0;11.024;6.084;23.725;70.127;22.629;1.399;9;0;123.974;2.794;16.523;9.044;5.105;1.053;458;563;35.540;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;06/2015;280.381;0;0;0;0;0;0;0;0;536;465;456;1.824;911;0;0;4.192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77.940;188.947;7.878;2;0;0;0;274.767;0;0;0;0;0;0;0;0;67;133;342;647;233;0;0;1.422;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT/RO;70.431.630;b3S;I;2;;9;JUINA;MT;06/2015;274.694;11;495;1.233;1.609;83;0;0;3.431;2.361;18.464;38.090;13.694;129;0;0;72.737;95;2.003;4.976;6.934;532;0;0;14.540;0;0;0;0;0;0;0;0;1.051;7.299;1.836;1;0;0;0;10.187;777;23.303;68.563;25.557;1.508;0;0;119.708;2.919;27.344;23.004;66;0;0;758;54.091;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DE MATO GROSSO - SICREDI SUL MT;26.549.311;b3S;I;2;;9;RONDONOPOLIS;MT;06/2015;267.641;2;80;191;256;27;0;0;556;759;7.978;20.323;7.775;717;0;0;37.552;196;2.081;5.048;7.160;600;0;0;15.086;0;0;0;0;0;0;0;0;1.129;5.167;1.105;0;0;0;0;7.402;622;47.148;72.042;13.364;57;0;0;133.233;4.172;29.847;31.968;5.599;1.806;0;420;73.812;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31.804.966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;06/2015;256.107;21;346;1.111;2.191;736;10;0;4.415;904;9.390;22.905;19.542;6.425;736;0;59.903;268;1.878;4.894;8.352;1.202;1;0;16.595;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;9;397;15.628;76.191;31.619;21.200;8.667;0;153.702;1.191;14.552;4.449;1.001;254;35;0;21.482;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;06/2015;247.724;117;8.685;24.915;48.354;27.089;24.179;0;133.339;229;10.196;23.527;28.815;7.783;3.941;70;74.561;87;3.828;9.363;11.930;1.301;2;0;26.511;0;0;0;0;0;0;0;0;139;6.334;1.267;0;0;0;0;7.740;0;0;0;0;0;0;0;0;207;3.831;1.535;0;0;0;0;5.573;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS INTEGRAÇÃO ROTA DAS TERRAS - SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS;87.510.475;b3S;I;2;;9;TAPERA;RS;06/2015;246.857;2;72;209;301;80;7;0;671;1.040;6.751;13.909;16.684;4.182;579;0;43.145;59;1.551;4.262;6.762;1.145;1;0;13.780;0;0;0;0;0;0;0;0;254;3.675;905;0;0;0;0;4.835;492;72.589;52.700;15.764;1.264;5;0;142.814;608;13.957;17.522;6.442;2.735;89;260;41.613;0
BANIF;20.255;b1;C;3;;199;SAO PAULO;SP;06/2015;243.341;32.440;5.001;9.390;4.013;31;7;0;50.883;46.041;1.352;3.338;825;515;2;0;52.073;100.114;9.142;13.382;4.697;48;0;0;127.383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.630;671;508;169;26;0;0;13.003;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;06/2015;242.627;0;55;139;210;33;13;0;450;2.372;19.161;37.649;43.975;7.662;1.948;0;112.767;69;510;1.690;2.465;367;17;0;5.118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;55.323;41.872;9.972;2.044;391;0;109.719;335;11.603;1.807;732;98;0;0;14.574;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32.995.755;b3S;I;2;;9;TANGARA DA SERRA;MT;06/2015;235.674;23;460;1.201;2.015;596;21;0;4.316;1.980;13.311;21.048;9.596;1.089;318;0;47.342;164;1.613;4.179;6.433;916;0;0;13.306;0;0;0;0;0;0;0;0;2.064;8.662;1.774;1;0;0;0;12.501;459;27.232;59.720;1.703;43;16;0;89.173;4.411;22.241;41.043;438;153;0;750;69.035;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;;9;PIMENTA BUENO;RO;06/2015;235.460;56;876;2.279;4.606;992;0;0;8.811;1.990;33.704;31.337;1.741;180;0;0;68.952;168;2.496;6.269;11.445;1.772;0;0;22.151;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;573;12.831;47.477;48.586;6.489;0;0;115.956;781;15.732;3.014;29;29;0;0;19.585;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94.433.109;b3S;I;2;;9;PORTO ALEGRE;RS;06/2015;233.392;0;77;207;395;0;0;0;680;418;16.716;43.188;64.973;25.485;13.476;0;164.257;80;6.024;16.455;24.746;4.941;201;0;52.447;0;0;0;0;0;0;0;0;118;0;0;0;0;0;0;118;0;0;0;0;0;0;0;0;34;7.045;4.458;2.197;1.225;931;0;15.889;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;06/2015;231.603;29;837;2.490;3.866;1.517;140;0;8.879;2.622;17.014;27.737;20.000;9.065;2.652;0;79.091;264;2.973;8.045;13.783;3.020;5;0;28.090;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;13;148;16.878;62.222;6.378;4.200;945;0;90.771;1.501;16.341;4.599;1.684;467;166;0;24.758;0
