Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;03/2018;519.581.230;2.707.494;5.828.547;14.692.750;24.408.464;10.990.032;4.339.907;865;62.968.060;637.166;692.542;1.829.568;1.509.694;336;0;18.789;4.688.095;295.583;953.043;2.033.244;1.713.776;47.091;59;1.367;5.044.163;1.592.184;12.691.119;34.043.692;77.716.109;62.163.775;167.565.052;63.406.588;419.178.517;1.504.850;5.626.708;1.801.563;120.407;8.703;7.399;0;9.069.630;187.217;1.690.177;1.141.698;818.924;289.054;140.537;0;4.267.606;1.995.212;3.895.527;3.185.294;2.673.759;1.334.891;1.216.883;63.594;14.365.159;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;03/2018;1.144.391;229;1.674;3.751;5.211;1.062;13;0;11.941;5.937;22.415;44.856;51.836;13.385;3.559;0;141.988;84;111;245;293;28;0;0;761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58.266;125.292;305.685;256.018;99.626;81.898;0;926.786;3.530;39.201;20.000;184;0;0;0;62.916;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;03/2018;1.139.919;211;89;77;23;9;0;0;409;10.529;13.204;17.492;4.315;0;0;0;45.540;0;0;0;0;0;0;0;0;177;88;231;656;740;1.163;116;3.171;58.673;114.446;30.482;16;0;0;0;203.616;0;0;6.049;6.004;0;0;0;12.053;22.346;206.392;210.442;394.501;41.448;0;0;875.129;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;03/2018;1.106.368;68;3.530;9.672;17.508;7.834;4.507;0;43.119;2.477;29.682;53.869;75.409;18.705;33;0;180.176;178;2.147;4.997;7.687;2.115;9;0;17.132;0;0;0;0;0;0;0;0;3.092;28.415;7.711;21;0;0;0;39.239;1.335;196.333;211.601;109.727;447;290;0;519.734;11.799;113.464;71.686;76.485;20.377;12.836;322;306.969;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;03/2018;1.103.872;0;0;0;0;0;0;0;0;1.144;17.643;13.676;54;0;0;0;32.517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226.363;654.895;187.439;2.657;0;0;0;1.071.354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;03/2018;995.400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;48;46;4;0;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.707;43.956;119.982;310.487;243.250;259.293;168;990.844;575;603;749;2.076;429;0;0;4.433;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;03/2018;914.669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;2.888;5.866;8.469;1.051;0;0;18.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.589;533.838;157.212;16.589;1.289;0;0;717.517;16.920;110.663;14.620;17.026;6.325;13.207;0;178.761;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;S4;8;PORTO ALEGRE;RS;03/2018;829.898;417;5.332;8.848;7.260;232;11;0;22.100;286;2.479;5.162;4.227;262;0;0;12.417;26.615;121.857;282.739;333.956;29.374;0;0;794.541;0;0;0;0;0;0;0;0;94;231;40;0;0;0;0;365;0;0;0;0;0;0;0;0;49;81;157;177;10;0;0;474;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;S4;5;VITORIA;ES;03/2018;799.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.193;33.757;95.819;273.429;213.520;140.534;0;786.253;225;1.624;3.893;5.907;915;184;0;12.748;0
BANCO CBSS S.A.;27.098.060;b2;I;3;S4;8;BARUERI;SP;03/2018;795.604;685;26.426;62.495;90.719;42.804;7.029;0;230.158;55.434;42.756;39.946;5.283;0;0;0;143.419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.737;271.419;85.244;628;0;0;0;422.028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;03/2018;789.953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.923;111.252;288.746;363.161;19.795;77;0;789.953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;03/2018;788.761;9;209;476;409;17;1;0;1.122;2.833;45.718;61.864;19.112;4.353;45;0;133.925;14;1.256;3.076;4.812;465;2;0;9.625;0;0;0;0;0;0;0;0;699;8.472;2.538;8;0;0;0;11.718;1.043;287.076;159.943;94.006;12.542;621;0;555.230;5.205;24.641;30.231;13.176;2.999;703;186;77.141;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;03/2018;784.345;35;3.507;10.324;22.035;12.810;14.951;0;63.661;1.578;34.406;66.417;56.285;8.141;729;0;167.555;315;4.732;11.406;16.450;2.408;6;0;35.317;0;0;0;0;0;0;0;0;1.972;22.294;6.365;31;1;0;0;30.662;1.288;113.277;214.793;25.155;7.066;107;0;361.687;6.538;39.983;44.977;23.894;6.719;3.185;167;125.462;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;03/2018;780.517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.364;85.516;210.147;396.577;71.914;0;0;780.517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;03/2018;766.836;28;2.430;7.003;14.166;5.792;3.676;0;33.096;2.571;35.294;52.844;57.418;12.820;306;0;161.252;205;5.400;14.681;25.892;6.351;45;0;52.574;0;0;0;0;0;0;0;0;3.016;25.812;8.185;7;0;0;0;37.020;682;74.180;274.133;29.568;6.763;1.603;0;386.928;4.814;32.828;24.255;22.942;10.189;734;204;95.966;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;03/2018;753.444;0;0;0;0;0;0;0;0;0;203.890;476.945;72.610;0;0;0;753.444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;03/2018;741.083;12;372;1.048;1.515;270;4;0;3.221;1.203;93.323;23.112;9.263;747;149;0;127.796;50;1.162;2.483;3.347;416;6;0;7.464;0;0;0;0;0;0;0;0;860;11.287;3.126;23;5;0;0;15.301;210;153.962;284.056;9.370;184;25;0;447.808;4.200;35.585;56.580;30.059;9.407;3.456;206;139.494;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;03/2018;719.962;34;3.203;9.196;17.824;6.234;3.530;0;40.021;2.948;13.582;26.374;20.214;987;11;0;64.116;1.436;16.260;40.732;60.802;10.380;27;0;129.639;0;0;0;0;0;0;0;0;3.672;37.634;11.660;35;0;0;0;53.001;511;160.082;146.575;18.796;7.925;47;0;333.936;5.884;35.521;28.285;17.874;7.654;3.882;150;99.250;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;03/2018;700.833;7;796;2.178;3.392;456;0;0;6.829;1.553;26.307;39.293;26.078;1.805;0;0;95.036;117;2.536;6.497;8.962;948;0;0;19.060;0;0;0;0;0;0;0;0;2.046;17.918;5.346;38;1;0;0;25.348;958;188.688;227.031;14.874;2.760;0;0;434.311;4.484;45.241;54.909;11.464;3.801;16;333;120.249;0
DACASA FINANCEIRA;51.891;n1;C;2;S4;197;VITORIA;ES;03/2018;697.316;0;0;0;0;0;0;0;0;119.930;132.514;143.653;16.189;17;0;0;412.303;3.363;7.683;15.007;10.877;17;0;0;36.946;0;0;0;0;0;0;0;0;28.451;210.573;9.029;14;0;0;0;248.067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;03/2018;655.219;0;0;0;0;0;0;0;0;0;24.140;48.407;135.070;18.543;0;0;226.160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;10;3.577;5.039;5.246;22.922;0;36.829;2.834;16.380;23.737;44.269;24.472;4.572;0;116.264;275.966
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;S4;9;PONTA GROSSA;PR;03/2018;585.661;17;1.619;4.594;5.633;1.376;674;0;13.913;1.999;28.686;23.637;22.801;6.418;1.921;0;85.462;124;2.692;6.651;9.785;1.162;3;0;20.417;0;0;0;0;0;0;0;0;2.689;22.448;6.722;4;0;0;0;31.864;353;312.659;73.302;1.284;291;0;0;387.889;2.897;20.265;18.174;2.393;1.415;847;125;46.116;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;S4;9;SORRISO;MT;03/2018;582.007;3;363;950;1.457;349;128;0;3.250;424;27.880;18.566;7.922;583;0;0;55.376;37;1.380;3.613;5.544;709;0;0;11.283;0;0;0;0;0;0;0;0;1.387;18.292;4.559;39;2;0;0;24.279;0;181.182;160.334;58.326;95;0;0;399.936;3.346;28.850;28.194;21.652;5.674;60;106;87.881;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;S4;9;ITAQUI;RS;03/2018;559.108;0;36;63;2;0;0;0;101;2.174;21.403;16.254;8.148;1.501;810;0;50.290;201;3.415;6.959;11.752;2.273;14;0;24.614;0;0;0;0;0;0;0;0;1.346;9.756;2.676;31;1;0;0;13.810;1.368;127.575;144.449;44.891;5.557;0;0;323.839;7.261;55.758;42.030;30.736;9.112;1.433;124;146.454;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;03/2018;516.254;105;2.362;6.369;11.643;5.767;1.326;0;27.571;6.827;29.695;64.347;97.364;23.199;14.090;0;235.522;668;7.374;19.785;41.430;9.170;14;0;78.440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.817;36.471;61.582;30.851;15.416;2.166;0;148.303;2.188;8.560;7.501;4.869;2.255;1.047;0;26.419;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;03/2018;509.978;7;265;662;900;128;2;0;1.964;1.064;14.707;29.538;29.685;8.000;1.826;0;84.821;248;3.642;9.064;11.676;2.256;13;0;26.899;0;0;0;0;0;0;0;0;802;15.931;4.608;23;2;0;0;21.364;967;97.993;149.144;10.385;1.064;1;0;259.556;3.325;27.853;36.348;27.492;14.997;5.164;197;115.375;0
BARIGUI;51.774;n1;C;2;S4;197;CURITIBA;PR;03/2018;496.420;745;19.070;50.897;92.299;45.695;23.470;0;232.176;31;38;82;83;28;10;0;271;0;6;10;13;5;0;0;33;1.317;8.048;20.081;38.495;24.483;30.508;236;123.169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.468;9.650;25.033;47.847;28.615;28.120;38;140.771;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;S4;9;SANTA MARIA;RS;03/2018;478.814;15;366;920;1.199;143;3;0;2.647;787;16.471;27.761;22.696;3.686;2.729;0;74.130;153;3.310;8.509;13.476;2.984;13;0;28.445;0;0;0;0;0;0;0;0;2.295;18.889;6.127;82;5;0;0;27.398;1.537;155.239;59.142;29.347;2.216;0;0;247.481;4.264;28.034;31.389;18.740;9.079;6.976;233;98.714;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;S5;9;SAO GABRIEL DA PALHA;ES;03/2018;467.305;24;465;1.446;2.574;709;26;0;5.245;8.250;24.734;52.243;25.148;8.285;1.212;0;119.872;204;1.887;4.922;7.084;1.108;0;0;15.205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.945;59.019;99.180;82.209;48.119;0;0;291.471;3.231;16.274;6.556;6.779;2.645;26;0;35.511;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;S4;9;RIBEIRAO PRETO;SP;03/2018;463.530;0;0;0;0;0;0;0;0;1.020;26.141;53.450;18.232;4.379;3.040;0;106.261;21;587;1.539;1.757;175;0;0;4.080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.661;20.852;157.933;13.557;181;80;0;196.264;6.075;49.472;7.558;896;5.306;87.619;0;156.925;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;03/2018;446.107;10;166;408;627;203;10;41;1.466;3.923;31.525;75.638;139.786;46.938;22.122;13;319.945;495;3.878;9.424;14.506;3.022;1;0;31.327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;579;9.849;29.185;30.484;4.672;240;0;75.010;2.794;12.501;1.806;535;690;32;0;18.359;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;03/2018;440.039;37;1.285;3.550;6.464;1.738;454;0;13.528;1.664;17.731;35.817;19.162;3.958;253;0;78.586;106;1.471;3.717;5.789;900;1;0;11.984;0;0;0;0;0;0;0;0;3.215;19.105;5.065;24;0;0;0;27.410;3.518;61.736;123.653;21.406;961;0;0;211.274;9.987;32.450;45.583;6.809;2.017;71;341;97.257;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;03/2018;434.520;1.764;25.763;65.378;107.334;47.734;21.046;0;269.020;83;2.850;1.967;4.550;984;0;0;10.434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.964;40.217;0;0;0;0;0;44.182;0;0;0;0;0;0;0;0;0;98.469;581;11.668;167;0;0;110.885;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;03/2018;433.538;3;391;1.107;2.178;267;74;0;4.020;430;5.366;8.139;13.099;3.474;26;0;30.534;60;689;1.765;2.534;423;0;0;5.472;0;0;0;0;0;0;0;0;1.124;7.488;2.044;1;0;0;0;10.657;872;78.181;141.133;18.129;1.910;1.185;0;241.411;5.838;23.625;72.706;25.457;9.041;4.579;200;141.444;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;S4;8;UBERLANDIA;MG;03/2018;431.960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130.268;281.992;15.263;3;0;0;0;427.526;0;740;2.460;0;0;0;0;3.200;38;172;405;619;0;0;0;1.234;0
BANCO SEMEAR S.A.;795.423;b1;I;2;S4;8;BELO HORIZONTE;MG;03/2018;427.241;119;599;1.248;1.513;373;14;0;3.865;29.679;152.314;150.793;4.562;0;0;0;337.348;0;2;7;11;0;0;0;19;25;313;205;648;1.072;4.925;0;7.188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;953;2.853;6.254;14.137;17.912;36.711;0;78.820;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;03/2018;413.156;40;1.411;4.082;9.931;3.451;51;0;18.966;3.733;59.132;70.452;5.970;788;50;0;140.124;263;2.949;7.705;14.274;2.219;0;0;27.409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;274;32.440;82.812;80.034;6.235;2.283;0;204.078;929;16.976;4.652;20;0;1;0;22.578;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3.566.655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;03/2018;404.464;50;1.059;2.948;5.451;1.460;357;0;11.325;636;23.205;44.628;6.473;361;0;0;75.303;16;253;701;1.146;158;0;0;2.273;0;0;0;0;0;0;0;0;1.215;9.567;2.724;4;0;0;0;13.511;568;111.599;55.870;17.433;0;0;0;185.469;1.515;22.133;91.919;660;262;0;94;116.583;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;03/2018;402.539;64;824;2.046;4.891;2.306;14;0;10.145;1.924;31.179;25.899;19.381;3.376;363;0;82.122;49;540;1.518;2.310;445;1;0;4.863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.966;109.342;94.648;64.819;19.469;900;0;291.145;465;13.251;543;5;0;0;0;14.264;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE MATO-GROSSENSE – SICREDI NORTE MT/PA;37.442.605;b3S;I;2;S4;9;COLIDER;MT;03/2018;393.849;19;463;1.222;1.753;353;131;0;3.940;1.740;15.730;37.344;32.743;4.871;37;0;92.464;120;1.616;4.252;7.542;3.372;4;0;16.904;0;0;0;0;0;0;0;0;1.567;14.214;4.069;40;0;0;0;19.891;588;42.603;79.338;24.666;145;0;0;147.341;7.589;31.949;44.996;20.962;7.342;226;245;113.308;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;03/2018;378.078;0;0;0;0;0;0;0;0;9.460;38.157;78.773;29.883;4.458;600;0;161.332;0;471;1.206;1.842;318;0;0;3.837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.368;62.856;118.290;18.415;2.140;0;0;203.070;383;7.794;1.662;0;0;0;0;9.840;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;S4;8;SAO PAULO;SP;03/2018;373.381;4;55;14;0;0;0;0;73;130;717;1.504;2.135;1.059;412;0;5.957;2.149;33.314;80.156;103.071;11.305;18;0;230.013;935;4.429;10.533;16.780;10.939;18.739;1.099;63.455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;459;3.290;6.992;12.049;8.578;23.231;19.285;73.883;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;03/2018;372.154;9;411;1.048;1.353;155;0;0;2.976;1.127;19.127;37.749;37.198;8.418;420;0;104.039;315;5.153;12.093;16.511;2.396;0;0;36.468;0;0;0;0;0;0;0;0;1.843;31.098;9.558;5;0;0;0;42.505;1.049;27.135;82.991;14.089;4.806;246;0;130.316;3.829;20.222;14.440;12.606;4.336;300;118;55.851;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24.654.881;b3S;I;2;S4;9;CAMPO GRANDE;MS;03/2018;364.242;124;5.586;15.612;32.089;18.847;11.797;0;84.055;627;8.539;18.756;8.492;953;84;0;37.451;28;589;1.467;2.190;309;1;0;4.584;0;0;0;0;0;0;0;0;2.051;16.038;4.451;110;0;0;0;22.650;545;40.814;82.022;4.904;0;0;0;128.284;2.327;37.243;42.087;4.448;896;41;176;87.218;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;S4;9;RODEIO BONITO;RS;03/2018;355.051;9;145;398;578;71;4;0;1.205;1.149;18.387;36.902;42.360;6.435;597;0;105.830;97;1.703;4.346;6.105;982;0;0;13.233;0;0;0;0;0;0;0;0;602;9.014;3.015;57;1;0;0;12.689;563;72.029;49.612;5.701;1.232;38;0;129.175;2.218;21.392;34.753;22.699;8.928;2.808;121;92.918;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOROESTE RS – SICREDI NOROESTE RS;89.049.738;b3S;I;2;S4;9;TRES DE MAIO;RS;03/2018;353.807;3;1.264;3.594;7.008;3.204;2.503;0;17.576;507;13.792;22.780;30.127;7.628;1.727;0;76.561;26;1.193;3.138;4.235;820;5;0;9.416;0;0;0;0;0;0;0;0;283;7.378;2.377;4;0;0;0;10.041;10;108.117;39.153;733;268;0;0;148.281;1.108;23.483;37.472;16.708;9.347;3.702;110;91.930;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;03/2018;353.253;0;0;0;0;0;0;0;0;26;306;710;1.057;165;0;0;2.265;2.000;46.883;119.220;157.320;24.796;79;0;350.298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;136;270;235;34;0;0;690;0
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35.571.249;b3S;I;2;S5;9;JOAO PESSOA;PB;03/2018;348.731;235;17.355;46.401;90.264;53.570;40.850;0;248.674;264;9.654;20.752;23.603;5.572;2.473;166;62.484;32;2.475;5.836;6.717;1.020;1;0;16.082;0;0;0;0;0;0;0;0;206;8.966;2.426;1;0;0;0;11.600;0;0;0;0;0;0;0;0;38;1.871;3.245;1.512;1.309;1.899;17;9.891;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS REGIÃO DAS CULTURAS - SICREDI DAS CULTURAS RS;90.729.369;b3S;I;2;S5;9;IJUI;RS;03/2018;346.630;0;292;874;1.766;411;33;0;3.376;670;17.031;35.657;25.092;3.685;78;0;82.213;62;1.124;2.312;3.396;717;4;0;7.615;0;0;0;0;0;0;0;0;717;10.105;2.952;61;6;0;0;13.841;268;86.087;87.992;1.713;16;0;0;176.076;1.578;21.990;21.602;11.570;4.774;1.935;58;63.508;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ – SICREDI BOTUCARAÍ RS;87.900.601;b3S;I;2;S4;9;SOLEDADE;RS;03/2018;328.507;1;46;113;160;44;0;0;364;1.423;19.244;23.473;30.626;11.248;3.610;0;89.625;111;2.225;4.928;6.862;1.472;11;0;15.609;0;0;0;0;0;0;0;0;428;7.556;2.352;2;0;0;0;10.337;701;48.164;108.885;5.346;982;0;0;164.079;2.405;24.506;12.821;4.436;2.556;1.548;223;48.494;0
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;03/2018;326.763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;363;733;250;0;0;0;1.385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;698;324.347;323;11;0;0;0;325.378;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92.555.150;b3S;I;2;S4;9;TAPEJARA;RS;03/2018;319.573;11;215;535;643;56;0;0;1.458;1.032;10.926;18.482;14.950;2.967;585;0;48.942;85;2.045;5.365;8.536;1.466;12;0;17.509;0;0;0;0;0;0;0;0;1.040;9.449;2.928;3;0;0;0;13.419;261;147.448;25.496;8.034;3.745;97;0;185.081;1.866;17.092;16.557;8.839;3.832;4.832;145;53.163;0
