Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BB;49.906;b1;C;1;;199;BRASILIA;DF;06/2015;390.069.877;1.353.184;13.229.259;24.137.039;28.248.959;13.334.914;3.028.740;120.429;83.452.523;52.352;1.335.907;3.771.535;12.789.812;15.051.059;19.142.487;5.034.483;57.177.634;226.828;3.072.288;823.810;3.803;0;0;7.282;4.134.011;597.160;8.932.434;1.819.730;191.605;248.548;609.274;226.471;12.625.222;150.583;6.187.988;10.317.466;188.539;17.695;997;0;16.863.268;688.946;3.734.704;8.549.940;11.578.184;12.828.522;9.103.240;90.727;46.574.263;549.258;7.564.376;18.241.548;25.069.947;11.939.766;17.542.620;8.723.897;89.631.413;99.046;3.788.379;6.926.636;2.051.838;1.201.055;2.117.656;15.849;16.200.458;5.132;171.134;1.286.530;3.360.546;517.047;25.870;0;5.366.259;58.044.825
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;06/2015;2.746.992;0;170.165;121.574;0;0;0;0;291.739;0;0;0;0;0;0;0;0;0;7.137;170.367;0;0;0;0;177.504;0;2.122;16.966;0;0;0;0;19.089;0;91.457;344.944;158.572;0;0;0;594.974;0;48.809;37.364;0;0;0;0;86.173;0;0;40.997;63.137;2.329;4.270;0;110.734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.466.780
BMG;30.290;b1;C;2;;199;SAO PAULO;SP;06/2015;2.696.329;25.441;750.934;975.244;808.859;21.163;0;0;2.581.640;540;3.018;7.919;13.366;0;0;0;24.843;122;955;259;0;0;0;0;1.335;0;1.660;1.659;0;0;0;0;3.319;0;24.562;12.739;0;0;0;0;37.300;7.964;17.589;7.716;0;0;0;0;33.268;177;1.173;3.265;8.211;1.797;0;0;14.623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;06/2015;2.683.033;9.975;231.524;265.389;577.846;33.388;83;47.661;1.165.867;7;30.598;62.266;312.412;0;0;0;405.283;5.681;9.616;25.914;47;0;0;0;41.258;11;2.269;110;0;0;0;0;2.389;0;6.740;14.332;0;0;0;0;21.072;1.616;1.160;478;336;811;0;0;4.402;2.063;23.619;98.741;167.768;143.088;409.126;86.507;930.912;2;1.566;76.913;10.890;16.214;6.265;0;111.850;0;0;0;0;0;0;0;0;0
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;06/2015;2.427.570;3.644;251.770;404.310;155.389;7.357;2.200;0;824.669;0;563;1.571;0;0;0;0;2.135;0;29.956;121.547;0;0;0;0;151.504;2.735;476.736;25.610;0;0;0;0;505.080;0;88.816;318.826;160.475;27.596;0;0;595.712;20.347;11.186;49.017;56.372;41.667;0;0;178.588;8.994;23.047;52.167;48.833;750;0;0;133.790;0;25.851;7.910;2.330;0;0;0;36.092;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;06/2015;2.348.631;0;0;0;0;0;0;0;0;798;21.650;52.734;80.379;14.776;5;0;170.342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.739;0;0;0;0;0;0;1.739;29.706;109.812;282.364;601.430;495.921;508.905;4.536;2.032.674;1.077;5.464;17.117;48.648;32.877;38.693;0;143.876;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;06/2015;2.318.617;0;191;473;1.160;727;0;0;2.550;3.737;89.626;229.564;323.795;76.610;6.906;0;730.238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131.376;1.099.649;132.270;0;0;0;1.363.295;159.520;4.619;25.409;14.558;0;0;0;204.106;192;1.273;3.732;8.883;4.347;0;0;18.428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;06/2015;2.036.382;25.888;392.587;372.681;213.482;42.759;14.717;0;1.062.115;0;0;0;0;0;0;0;0;0;21.068;62;0;0;0;0;21.130;3.811;36.135;3.670;2.472;698;1.211;0;47.997;21.045;182.950;258.029;55.515;553;0;0;518.092;2.939;24.803;39.443;19.610;14.922;11.480;0;113.197;842;19.582;65.636;38.689;3.409;2.396;0;130.555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143.296
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;06/2015;1.917.758;0;177.123;328.318;164.907;0;0;0;670.348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161.092;161.092;0;80.778;503;0;0;0;0;81.281;0;272.471;667.402;0;0;0;0;939.873;0;913;0;0;0;0;0;913;0;11.055;43.196;10.000;0;0;0;64.251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;06/2015;1.886.531;10;2.002;4.130;9.591;10.221;1.057;0;27.011;21;395;1.129;1.188;212;2;0;2.948;0;0;0;0;0;0;0;0;0;37.393;1.965;0;0;0;0;39.358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.265;166.425;461.387;879.532;273.522;14.083;0;1.817.214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;06/2015;1.849.189;22.356;248.358;140.530;88.702;0;0;0;499.946;0;0;0;0;0;0;0;0;0;0;37.649;0;0;0;0;37.649;0;8;0;0;0;0;0;8;0;295.876;835.436;5.699;274;0;0;1.137.286;0;828;239;233;0;0;0;1.300;0;17.097;64.654;69.826;9.906;1.034;0;162.517;0;10.484;0;0;0;0;0;10.484;0;0;0;0;0;0;0;0;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;06/2015;1.841.646;16.440;97.204;205.452;250.567;33.864;658;0;604.184;3.813;11.413;25.821;22.659;2.674;90;0;66.470;28.669;189.930;0;0;0;0;0;218.599;7.997;92.610;7.490;0;0;0;0;108.098;2.969;116.236;172.769;3.837;0;0;0;295.811;17.317;19.620;44.623;90.770;71.194;38.408;0;281.932;1.350;16.053;41.948;86.380;51.433;49.783;0;246.947;191;815;10.294;1.240;7.066;0;0;19.606;0;0;0;0;0;0;0;0;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;06/2015;1.787.945;15.798;407.686;275.201;155.472;18.145;17.785;0;890.086;26;494;1.034;1.130;224;326;0;3.233;11.133;477.303;0;0;0;0;0;488.436;160;71.727;3.983;0;0;0;0;75.870;1.760;124.109;99.636;14.359;0;0;0;239.865;404;61.682;1.450;3.247;214;272;0;67.270;0;0;0;0;0;0;0;0;0;1.591;21.594;0;0;0;0;23.185;0;0;0;0;0;0;0;0;0
BRB;31.976;b1;C;1;;199;BRASILIA;DF;06/2015;1.775.839;52.544;121.047;260.191;291.917;19.777;0;0;745.476;332;870;1.748;1.600;81;0;0;4.630;22.308;29.198;195.817;0;0;0;0;247.323;8.627;49.286;6.740;0;0;0;0;64.653;0;834;155;0;0;0;0;989;9.351;70.272;76.035;51.723;39.298;15.292;4.754;266.726;4.862;30.177;85.115;183.244;72.882;25.148;0;401.428;0;1.552;1.552;2.911;2.538;4.939;0;13.492;74;1.482;4.106;10.746;13.063;1.651;0;31.122;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;06/2015;1.583.404;0;22.323;89.931;0;0;0;0;112.253;0;0;347;30.000;0;0;0;30.347;0;255;113.568;12.333;0;0;0;126.156;0;0;0;0;0;0;0;0;0;417.350;770.440;0;0;0;0;1.187.790;0;7.398;119.460;0;0;0;0;126.858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;06/2015;1.545.304;0;576;1.378;9.036;670;0;0;11.659;4.486;56.391;106.090;180.438;22.837;271;0;370.514;0;0;27;0;0;0;0;27;2.289;639.039;24.930;13.485;30;0;0;679.774;0;0;0;0;0;0;0;0;0;311;17.257;12.948;0;0;0;30.515;168;3.816;12.038;29.992;13.058;10;0;59.082;2.655;11.138;83.568;139.446;118.327;38.598;0;393.733;0;0;0;0;0;0;0;0;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;06/2015;1.264.546;6.727;191.660;198.001;224.669;17.803;4.518;0;643.378;10;11;9;0;0;0;0;30;5.669;227.120;0;0;0;0;0;232.789;1.159;211.242;4.341;2.301;160;0;0;219.204;3.204;26.532;55.574;0;0;0;0;85.310;42;685;3.083;371;0;0;0;4.181;0;22.289;27.184;16.323;8.677;5.182;0;79.654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;;8;SAO PAULO;SP;06/2015;1.246.800;1.094;11.045;27.480;38.018;9.324;2.591;0;89.551;6.265;68.875;273.220;179.687;15.747;32;0;543.827;0;7.678;3.081;0;0;0;0;10.759;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;334;1.493;3.493;551;0;0;5.871;8.033;58.574;163.068;288.010;79.045;62;0;596.792;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;06/2015;1.202.169;11.321;130.598;265.148;213.656;27.748;914;0;649.385;0;26;22;0;0;0;0;48;2;64.245;130.016;6.928;0;0;0;201.191;2.756;198.037;24.235;51;0;0;0;225.079;0;2.181;6.366;13.348;1.969;0;0;23.865;5.101;21.417;1.127;584;264;0;0;28.494;173;5.354;20.743;41.099;6.739;0;0;74.107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;06/2015;1.190.551;0;573;1.717;2.296;0;0;0;4.586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.389;504.961;624.805;0;0;0;0;1.167.155;0;0;0;0;0;0;0;0;7.954;114;9.127;1.616;0;0;0;18.810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;06/2015;1.162.922;0;0;0;0;0;0;0;0;15.161;154.527;386.652;480.804;65.552;176;60.049;1.162.922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;06/2015;1.078.018;0;152.655;25.033;83.698;0;0;0;261.385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.362;124.868;420.414;0;0;0;180;567.823;0;0;0;0;0;0;0;0;0;36.345;38.519;119.799;47.143;0;0;241.805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.005
BES;51.482;b2;C;3;;198;SAO PAULO;SP;06/2015;1.066.038;2.190;144.707;104.584;100.471;12.036;3.417;0;367.406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.620;46.808;79.493;64.763;12.197;15.371;3.843;230.095;139;416;1.248;1.387;0;0;0;3.190;24;6.218;24.315;46.632;39.845;130.233;33.996;281.263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184.084
BBM;30.207;b1;C;2;;199;SALVADOR;BA;06/2015;1.054.005;23.388;143.139;229.656;153.232;2.668;0;0;552.084;0;2.177;5.282;7.031;0;0;0;14.490;0;0;0;0;0;0;0;0;0;17;49;113;28;0;0;208;4.502;139.375;236.517;63.228;0;0;0;443.622;7.734;2.835;8.224;4.223;0;0;0;23.017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.585
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;06/2015;1.021.662;451;3.999;7.250;4.304;692;186;2;16.884;2.017;39.755;106.797;258.949;154.511;118.490;0;680.519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;94;132;0;0;0;0;252;2.983;20.670;47.800;90.843;62.768;98.944;0;324.008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO GMAC S.A.;59.274.605;b2;I;3;;8;SAO PAULO;SP;06/2015;972.606;0;0;0;0;0;0;0;0;3.583;288.158;127.769;122.609;10.821;12;0;552.952;0;0;0;0;0;0;0;0;2.785;115.978;300.891;0;0;0;0;419.654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;06/2015;956.350;0;14.276;0;0;0;0;0;14.276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184.137;739.806;18.131;0;0;0;942.074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;;8;SAO PAULO;SP;06/2015;908.651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.744;205.858;640.049;0;0;0;0;908.651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;06/2015;887.581;975;2.351;5.823;13.563;4.346;0;0;27.058;9.135;45.671;90.605;88.732;9.020;15;0;243.178;0;0;0;0;0;0;0;0;1.352;36.451;33.525;0;0;0;0;71.328;0;0;0;0;0;0;0;0;1.364;2.001;1.917;5.167;1.210;549;0;12.208;10.623;37.706;88.187;114.020;17.316;1.893;0;269.744;2.037;17.008;59.540;106.324;59.090;20.066;0;264.065;0;0;0;0;0;0;0;0;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;06/2015;841.546;0;3.283;0;0;0;0;0;3.283;161;2.161;4.817;7.704;2.651;0;0;17.494;0;0;0;0;0;0;0;0;1.801;19.289;1.343;0;0;0;0;22.433;0;0;0;0;0;0;0;0;4.810;17.068;38.106;40.670;9.371;1.300;0;111.325;8.289;59.536;169.463;317.843;113.465;18.416;0;687.012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;06/2015;829.804;2.233;1.874;3.749;9.371;0;0;0;17.227;1.432;52.345;136.459;297.014;181.284;62.934;0;731.469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3;1.186;6.374;16.519;28.183;13.622;15.222;0;81.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;06/2015;803.017;1.720;85.503;222.587;270.821;75.705;3.250;0;659.586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.370;39.751;0;0;0;0;55.121;0;14.913;0;0;0;0;0;14.913;0;1.057;3.051;51.945;6.417;10.926;0;73.397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J.MALUCELLI;30.881;b1;C;2;;199;CURITIBA;PR;06/2015;714.547;4.224;128.788;222.782;129.187;1.164;0;0;486.145;0;10.329;6;0;0;0;0;10.335;0;48.183;23.897;0;0;0;0;72.080;192;5.175;6.000;15;0;0;0;11.382;0;28.209;6.635;0;0;0;0;34.844;9;2;0;0;0;0;0;11;169;12.638;32.223;35.864;11.241;0;0;92.136;0;1.064;3.217;3.333;0;0;0;7.615;0;0;0;0;0;0;0;0;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;;8;SAO PAULO;SP;06/2015;690.279;0;56.720;20.989;40.698;21.973;0;0;140.380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.038;0;0;0;0;0;11.038;0;110.898;362.034;3.750;0;0;0;476.683;0;0;0;0;0;0;0;0;0;2.178;0;60.000;0;0;0;62.178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;06/2015;667.027;0;0;0;0;0;0;0;0;3.698;54.549;118.704;131.509;26.236;7.251;137;342.084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;239;624;1.358;1.695;271;553;0;4.741;1.215;15.009;40.580;109.470;71.055;68.147;0;305.476;0;0;48;80;4.068;10.530;0;14.726;0;0;0;0;0;0;0;0;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;06/2015;620.197;0;0;175;0;0;0;0;175;8.770;293.108;242.059;27.229;1.256;0;0;572.422;0;0;0;0;0;0;0;0;0;31.941;15.659;0;0;0;0;47.600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;06/2015;482.687;4.596;32.149;59.486;99.858;37.671;11.236;0;244.996;8;2.252;5.681;12.047;9.242;6.551;0;35.782;1.389;53.383;49.489;0;0;0;0;104.261;63;3.196;15.390;0;0;0;0;18.648;0;0;0;0;0;0;0;0;41;85;3.148;6.884;2.052;2.710;0;14.919;16;1.389;3.623;11.768;8.905;1.558;0;27.258;0;0;0;0;0;0;0;0;911;2.572;7.383;14.140;4.864;5.042;1.911;36.823;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;06/2015;479.467;0;0;0;0;0;0;0;0;620;21.486;53.882;69.378;1.546;3;0;146.915;0;0;0;0;0;0;0;0;0;307.215;25.337;0;0;0;0;332.552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO MODAL S.A.;30.723.886;b1;I;2;;8;RIO DE JANEIRO;RJ;06/2015;460.719;0;123.535;191.859;114.786;7.016;0;0;437.196;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.265;443;0;17.779;0;0;23.487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;06/2015;459.000;2.681;46.879;101.251;122.736;22.566;285;0;296.398;660;3.197;8.551;20.708;2.888;0;0;36.003;452;9.858;50.827;3.625;0;0;0;64.762;0;11.014;6.820;2;0;0;0;17.837;599;9.544;30.115;0;0;0;0;40.258;491;865;1.344;1.041;0;0;0;3.742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;06/2015;444.819;3.885;28.175;42.408;54.598;6.760;13;0;135.838;287;812;1.853;2.186;133;0;0;5.270;0;51.845;16.283;0;0;0;0;68.128;1.514;22.592;1.180;0;0;0;0;25.286;0;0;0;0;0;0;0;0;1.026;4.926;22.453;31.756;33.764;29.723;0;123.647;0;0;0;0;0;0;0;0;0;2.185;39.848;44.618;0;0;0;86.651;0;0;0;0;0;0;0;0;0
BANCO RANDON S.A.;11.476.673;b1;I;2;;8;CAXIAS DO SUL;RS;06/2015;435.281;360;6.989;8.674;6.516;198;0;0;22.737;109;1.561;3.904;3.706;613;0;0;9.893;0;0;0;0;0;0;0;0;2.538;95.324;6.059;1.299;0;0;0;105.220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.957;26.481;77.018;147.252;44.592;130;0;297.430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;06/2015;420.022;811;20.780;43.612;46.868;5.348;5;0;117.425;1.087;18.521;46.517;66.650;10.625;14;0;143.414;0;9.096;26.924;124;0;0;0;36.144;0;70.793;23.583;0;0;0;0;94.376;0;0;0;0;0;0;0;0;1.616;3.283;1.070;1.624;493;92;0;8.179;131;3.357;7.746;8.384;866;0;0;20.484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;06/2015;418.902;0;25.149;8.089;101.100;267.438;0;0;401.776;0;0;0;0;0;0;0;0;0;2.312;14.809;0;0;0;0;17.121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;;8;SAO PAULO;SP;06/2015;409.543;1.313;25.620;45.331;12.506;24.800;0;0;109.570;670;0;0;0;0;0;0;670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;664;70.995;181.823;19.698;0;0;0;273.180;0;26.123;0;0;0;0;0;26.123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;06/2015;405.447;0;1.874;5.481;6.196;0;0;0;13.551;0;6.085;15.989;38.689;35.414;24.841;0;121.018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.055;1.182;3.545;6.303;0;0;0;13.086;738;6.047;15.299;42.524;33.739;62.650;2.429;163.426;0;0;3.536;1.187;50.332;39.311;0;94.367;0;0;0;0;0;0;0;0;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43.818.780;b2;I;3;;8;BARUERI;SP;06/2015;397.678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.722;71.765;157.915;160.886;3.390;0;0;397.678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;06/2015;389.449;17.106;112.048;107.938;28.857;1.108;369;0;267.426;390;9.292;18.045;6.076;6.202;15.594;3;55.601;0;6.517;0;0;0;0;0;6.517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;630;4.793;8.622;22.020;15.819;8.020;0;59.904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;06/2015;378.137;7.105;52.200;87.132;78.129;22.308;167;0;247.041;207;3.724;9.357;14.126;1.180;44;0;28.637;0;8.659;3.242;0;0;0;0;11.901;1.156;39.526;3.932;25;0;0;0;44.639;0;0;0;0;0;0;0;0;1.152;1.066;29.530;573;27;0;0;32.348;19;52;121;177;58;0;0;427;0;7.834;4.027;764;519;0;0;13.144;0;0;0;0;0;0;0;0;0
RENDIMENTO;51.468;b1;C;2;;199;SAO PAULO;SP;06/2015;367.130;2.057;55.298;80.895;17.892;897;0;0;157.038;0;0;0;0;0;0;0;0;181;61.019;57.114;0;0;0;0;118.313;100;38.002;5.755;4;0;0;0;43.862;0;11.646;5.907;3.368;0;0;0;20.922;115;114;0;0;0;0;0;229;0;4.159;7.848;11.061;3.697;0;0;26.764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
