Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;03/2019;526.148.152;2.861.179;5.301.108;13.518.508;22.799.960;10.278.034;4.813.537;7.849;59.580.175;615.905;939.804;1.532.163;1.121.934;98.414;340;9.526;4.318.086;132.257;468.604;859.785;457.443;19.188;67;731;1.938.075;1.360.519;12.952.795;34.632.939;79.501.373;64.055.904;175.174.967;67.454.857;435.133.355;1.473.819;5.979.192;1.926.794;129.226;16.115;15.320;0;9.540.465;156.965;1.339.518;953.038;644.105;197.522;72.950;0;3.364.098;1.574.479;3.539.932;2.797.727;2.279.311;1.090.418;943.123;48.909;12.273.899;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;03/2019;1.508.935;0;0;0;0;0;0;0;0;9.494;27.178;16.123;45;0;0;0;52.840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;264.933;898.309;282.598;10.255;0;0;0;1.456.095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;03/2019;1.423.022;0;0;0;0;0;0;0;0;6.746;36.792;105.779;146.886;85.815;59.856;51;441.925;44;1.645;4.235;8.066;1.157;0;0;15.148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.227;43.948;470.956;214.505;99.084;17.679;0;848.399;1.976;36.172;22.725;30.217;17.317;9.143;0;117.551;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;03/2019;1.387.870;406;2.114;5.115;6.519;1.641;7;0;15.802;3.542;17.766;38.495;42.939;14.321;3.584;0;120.648;26;116;657;724;141;12;0;1.675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47.293;184.885;311.980;303.077;103.194;63.469;0;1.013.898;3.642;42.494;99.250;86.777;1.020;2.663;0;235.847;0
BANCO CBSS S.A.;27.098.060;b2;I;3;S4;8;BARUERI;SP;03/2019;1.334.001;1.091;26.450;66.088;110.180;46.463;4.845;0;255.118;57.182;81.107;119.727;35.409;0;0;0;293.425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129.603;496.384;158.964;507;0;0;0;785.458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;03/2019;1.194.223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.170;6.358;9.427;141;0;0;19.096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;729.012;235.237;10.484;241;0;0;975.184;2.667;120.817;16.397;37.668;10.122;12.273;0;199.944;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;03/2019;1.115.546;0;0;0;0;0;0;0;0;0;0;3.755;0;0;0;0;3.755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;424.136;566.972;59.592;61.090;0;0;1.111.790;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;03/2019;1.011.778;117;3.878;11.057;19.090;8.809;6.027;0;48.977;6.258;45.528;78.236;107.219;15.300;630;0;253.171;538;9.518;26.244;50.937;13.901;92;0;101.230;0;0;0;0;0;0;0;0;4.973;36.844;11.704;7;0;0;0;53.528;634;180.553;188.183;49.940;20.176;3.976;0;443.463;7.102;37.144;31.823;26.535;6.817;1.772;218;111.410;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;03/2019;1.006.430;125;5.952;17.256;35.566;23.417;35.746;0;118.061;1.278;34.735;68.129;59.805;7.696;662;0;172.304;262;7.222;19.494;37.822;13.959;26;0;78.784;0;0;0;0;0;0;0;0;1.807;27.420;8.235;29;1;0;0;37.493;1.430;108.764;262.620;38.171;13.409;98;0;424.491;5.545;38.615;57.727;39.627;16.248;17.396;139;175.297;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;03/2019;994.907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.858;109.542;276.577;521.748;66.181;0;0;994.907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;S4;8;PORTO ALEGRE;RS;03/2019;984.674;667;5.146;9.332;8.275;823;41;0;24.285;297;2.101;4.126;3.501;247;0;0;10.272;26.645;133.202;311.637;409.633;53.295;0;0;934.412;0;0;0;0;0;0;0;0;4.939;8.388;1.404;14;0;0;0;14.745;0;0;0;0;0;0;0;0;37;250;603;71;0;0;0;962;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;03/2019;960.042;0;277;653;665;229;72;0;1.896;585;37.818;64.901;20.578;3.347;24;0;127.254;44;2.877;7.776;13.459;2.021;9;0;26.186;0;0;0;0;0;0;0;0;1.083;12.823;3.989;3;0;0;0;17.897;1.612;305.722;192.970;147.095;39.165;718;0;687.281;5.278;33.780;35.254;18.098;6.466;576;74;99.526;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;03/2019;949.809;18;1.631;4.508;7.172;2.007;955;0;16.291;2.169;41.346;85.291;35.144;3.305;3;0;167.258;111;4.063;11.394;18.081;3.454;65;0;37.167;0;0;0;0;0;0;0;0;2.581;25.663;7.412;21;2;0;0;35.680;689;219.653;251.049;20.770;5.035;42;0;497.238;5.211;58.281;91.038;23.610;12.830;4.986;218;196.174;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;03/2019;931.574;269;7.815;22.365;40.934;20.355;15.496;0;107.234;1.609;20.693;35.713;30.089;1.937;18;0;90.059;1.479;18.669;49.476;86.354;20.771;48;0;176.796;0;0;0;0;0;0;0;0;6.934;56.022;17.490;30;0;0;0;80.476;1.154;118.250;169.680;29.424;17.083;8.496;0;344.088;8.844;44.993;32.726;26.850;11.236;8.142;132;132.922;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;03/2019;907.594;13;476;1.300;1.859;482;43;0;4.173;509;122.572;20.852;22.865;7.645;1.886;0;176.330;36;2.230;4.769;8.981;2.716;3;0;18.736;0;0;0;0;0;0;0;0;1.408;14.921;4.640;57;11;0;0;21.036;1.618;244.760;256.911;20.848;3.773;612;0;528.521;2.628;46.434;60.778;32.779;11.984;4.113;83;158.799;0
DACASA FINANCEIRA;51.891;n1;C;2;S4;197;VITORIA;ES;03/2019;891.629;0;0;0;0;0;0;0;0;147.267;165.400;192.661;29.222;74;0;0;534.624;3.941;9.360;19.175;16.050;16;0;0;48.543;0;0;0;0;0;0;0;0;29.621;271.096;7.556;189;0;0;0;308.462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;03/2019;880.956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;48;26;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.912;42.980;118.783;288.977;209.142;205.486;227;877.507;0;545;415;1.741;298;351;0;3.350;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;03/2019;801.754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.914;105.891;279.998;383.265;27.604;82;0;801.754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;03/2019;793.821;0;0;0;0;0;0;0;0;0;50.326;220.133;473.362;50.000;0;0;793.821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;03/2019;741.761;0;0;0;0;0;0;0;0;92;66.922;109.561;49.614;0;0;0;226.189;0;0;0;0;0;0;0;0;0;0;0;4.534;0;0;0;4.534;0;0;0;0;0;0;0;0;20;11;3.576;4.995;5.725;20.968;0;35.294;2.272;8.641;21.188;40.223;14.111;3.035;0;89.470;386.275
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;S4;5;VITORIA;ES;03/2019;725.636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.638;36.067;101.862;263.686;180.943;101.982;0;713.178;429;1.750;4.014;5.036;985;244;0;12.458;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;S4;9;SORRISO;MT;03/2019;683.880;10;682;1.955;3.834;1.670;862;0;9.015;333;30.474;27.520;22.009;4.165;5;0;84.506;68;3.941;11.077;21.323;5.998;25;0;42.432;0;0;0;0;0;0;0;0;2.042;25.299;6.779;34;1;0;0;34.154;0;152.645;210.316;60.757;0;0;0;423.719;3.485;28.582;28.920;22.401;6.305;291;71;90.054;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;03/2019;681.398;64;874;2.541;3.934;1.335;905;0;9.654;534;9.948;17.917;26.222;7.276;1.678;0;63.575;44;1.376;4.056;7.586;2.693;8;0;15.763;0;0;0;0;0;0;0;0;1.589;11.377;3.056;8;0;0;0;16.030;599;149.475;194.330;56.033;5.348;630;0;406.415;5.006;37.043;85.027;24.586;10.194;7.653;453;169.963;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;S4;9;ITAQUI;RS;03/2019;674.214;0;41;72;11;0;0;0;125;804;21.913;14.935;9.696;1.164;177;0;48.689;143;4.662;8.265;15.028;2.838;6;0;30.943;0;0;0;0;0;0;0;0;1.781;12.678;3.757;66;7;0;0;18.290;2.013;145.496;170.966;57.763;1.182;0;0;377.420;5.118;47.174;46.539;53.113;27.882;18.852;69;198.748;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;S4;9;PONTA GROSSA;PR;03/2019;668.093;42;2.175;6.097;7.894;2.431;1.230;0;19.868;1.503;34.276;31.117;32.985;9.929;3.512;0;113.321;126;4.229;10.957;19.783;3.977;24;0;39.097;0;0;0;0;0;0;0;0;4.144;31.341;9.851;9;0;0;0;45.344;549;293.213;83.307;9.526;4.410;1.445;0;392.450;4.062;23.052;21.787;4.949;1.905;2.145;114;58.014;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;03/2019;655.861;94;2.772;8.049;15.707;8.680;5.676;0;40.978;1.925;36.434;57.367;47.987;15.722;215;0;159.649;112;3.049;8.118;14.319;3.542;11;0;29.151;0;0;0;0;0;0;0;0;4.064;27.436;7.395;3;0;0;0;38.899;625;79.767;168.777;27.281;2.640;0;0;279.090;5.796;38.132;51.391;8.994;3.282;143;356;108.095;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3.566.655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;03/2019;626.845;136;1.883;5.382;9.133;4.076;1.767;0;22.377;725;30.476;49.929;17.714;1.128;116;0;100.089;11;993;2.918;5.524;1.072;1;0;10.519;0;0;0;0;0;0;0;0;1.982;15.123;4.491;3;0;0;0;21.599;829;116.739;121.724;62.235;0;0;0;301.527;3.015;47.739;114.226;3.913;1.514;206;122;170.734;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;03/2019;607.573;87;2.685;7.029;12.966;7.841;7.132;0;37.739;5.928;33.087;75.396;119.452;30.964;20.953;0;285.780;1.398;8.741;23.817;50.128;6.959;28;0;91.071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;784;40.222;78.554;28.579;13.998;4.517;0;166.653;4.947;9.353;6.114;3.719;1.307;888;0;26.329;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;03/2019;607.517;9;397;1.086;1.554;412;160;0;3.618;1.703;17.710;34.994;39.215;9.328;1.312;0;104.263;96;3.807;9.904;16.528;4.583;17;0;34.936;0;0;0;0;0;0;0;0;1.123;21.674;6.492;18;0;0;0;29.309;1.199;125.893;136.838;9.815;2.979;1.314;0;278.038;3.006;31.015;46.720;37.123;18.763;20.495;232;157.354;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;03/2019;607.232;30;490;960;1.293;398;7;40;3.218;3.713;39.772;98.621;174.160;68.614;45.103;276;430.259;287;3.355;8.055;11.328;2.186;1;0;25.213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;618;13.401;49.588;44.961;15.501;171;0;124.240;4.020;18.041;1.334;476;411;19;1;24.301;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;03/2019;595.327;45;2.073;5.639;11.889;5.741;120;0;25.506;7.351;79.096;77.618;8.665;979;95;7;173.811;215;3.768;9.939;20.204;3.554;0;0;37.681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.240;51.398;131.312;135.512;14.111;1.423;0;334.995;2.156;17.014;4.154;9;0;0;0;23.333;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;03/2019;588.083;0;54;146;340;81;0;0;621;1.666;27.206;98.388;38.355;7.413;202;0;173.230;16;1.642;2.211;5.362;229;0;0;9.460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;453;109.549;236.937;43.508;3.735;0;0;394.181;259;9.315;1.016;1;0;0;0;10.592;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;03/2019;582.704;22;922;2.295;5.325;2.345;41;0;10.950;1.355;43.069;40.723;50.178;15.994;3.226;0;154.545;27;1.456;3.703;7.244;1.021;0;0;13.452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;135.200;111.837;94.270;37.054;5.752;0;384.177;1.000;17.631;946;4;0;0;0;19.581;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE MATO-GROSSENSE – SICREDI NORTE MT/PA;37.442.605;b3S;I;2;S4;9;COLIDER;MT;03/2019;574.304;11;820;2.325;4.151;1.735;1.156;0;10.198;1.455;30.723;69.069;76.663;20.525;36;0;198.471;165;5.503;14.965;32.560;14.995;35;0;68.222;0;0;0;0;0;0;0;0;2.170;22.848;6.840;24;4;0;0;31.886;597;39.613;94.729;25.287;0;0;0;160.226;7.344;32.009;40.120;18.089;5.767;1.741;232;105.302;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95.594.941;b3S;I;2;S4;9;SANTA MARIA;RS;03/2019;565.120;32;457;1.192;1.858;270;57;0;3.867;797;19.813;31.388;24.834;3.934;2.293;0;83.060;157;3.785;10.097;17.341;3.455;4;0;34.839;0;0;0;0;0;0;0;0;3.432;24.272;8.579;127;27;1;0;36.438;1.607;176.755;66.396;35.959;2.086;66;0;282.869;4.522;29.583;33.794;27.536;14.247;14.299;67;124.048;0
BARIGUI;51.774;b2;C;2;S4;198;CURITIBA;PR;03/2019;563.423;1.108;18.987;50.784;93.418;49.829;26.496;0;240.622;9;27;69;101;30;6;0;243;0;2;6;13;0;0;0;22;2.165;8.245;22.183;40.818;26.046;30.727;747;130.932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.750;12.248;32.721;63.386;39.338;42.061;101;191.605;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24.654.881;b3S;I;2;S4;9;CAMPO GRANDE;MS;03/2019;549.250;184;6.839;19.457;39.896;24.929;18.580;0;109.885;478;18.991;22.567;11.429;1.565;29;0;55.059;61;1.080;2.846;4.841;1.072;0;0;9.900;0;0;0;0;0;0;0;0;3.065;24.705;6.974;53;12;0;0;34.808;566;61.040;108.075;51.499;163;0;0;221.342;2.839;59.337;44.885;8.729;2.141;145;179;118.256;0
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3.320.525;b3S;I;2;S5;9;ARAGUARI;MG;03/2019;548.251;91;1.774;3.932;8.190;7.137;7.369;0;28.493;2.187;17.961;70.069;81.925;8.164;552;0;180.859;47;1.412;3.819;6.248;118;0;0;11.644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;720;21.630;122.880;135.480;16.399;0;0;297.108;850;21.146;7.162;797;138;53;0;30.147;0
AVISTA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;23.862.762;n1;I;2;S4;14;VITORIA;ES;03/2019;533.675;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159.188;121.136;116.274;135.072;1.969;0;0;533.639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;03/2019;497.086;4;1.018;2.849;4.993;2.011;1.013;0;11.887;1.231;22.590;45.651;51.379;12.809;2.741;0;136.401;180;7.515;20.204;36.161;6.869;100;0;71.030;0;0;0;0;0;0;0;0;3.055;47.448;15.179;10;0;0;0;65.693;330;33.574;84.407;16.072;8.117;2.171;0;144.672;3.084;20.476;20.607;16.956;5.014;1.141;126;67.404;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;S4;8;UBERLANDIA;MG;03/2019;480.181;0;0;0;0;0;0;0;0;0;0;0;376;0;0;0;376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160.850;294.855;22.712;22;0;0;0;478.439;0;0;0;0;0;0;0;0;35;171;481;613;67;0;0;1.367;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES – SICREDI UNIVALES MT/RO;70.431.630;b3S;I;2;S4;9;JUINA;MT;03/2019;463.860;22;943;2.602;4.290;1.042;353;0;9.252;834;27.546;70.240;72.476;3.063;5;0;174.164;56;2.352;6.870;12.216;2.724;5;0;24.222;0;0;0;0;0;0;0;0;1.185;16.697;5.705;20;0;0;0;23.607;0;18.500;79.610;48.720;21.093;923;0;168.846;2.650;26.879;31.513;2.098;383;115;133;63.770;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87.733.770;b3S;I;2;S4;9;RODEIO BONITO;RS;03/2019;458.526;5;133;380;435;35;12;0;1.000;784;27.107;40.326;47.208;7.992;452;0;123.869;63;1.940;5.182;8.574;1.939;4;0;17.702;0;0;0;0;0;0;0;0;822;12.578;4.333;17;0;0;0;17.751;449;74.754;72.022;14.640;2.920;1.321;0;166.105;2.395;21.769;44.340;35.498;16.019;11.948;131;132.100;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35.571.249;b3S;I;2;S5;9;JOAO PESSOA;PB;03/2019;447.820;72;16.046;45.842;108.433;81.617;92.407;0;344.418;116;8.601;20.436;27.085;5.684;3.255;70;65.247;44;1.870;4.622;6.665;1.175;1;0;14.376;0;0;0;0;0;0;0;0;352;10.977;3.220;4;0;0;0;14.553;0;0;0;0;0;0;0;0;197;3.773;1.039;1.949;1.163;1.056;51;9.227;0
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7.747.410;n1;I;2;S4;14;BARUERI;SP;03/2019;443.180;447;2.365;3.758;886;16;0;0;7.472;141.773;172.772;120.863;300;0;0;0;435.708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3.042.597;b3S;I;2;S4;9;CAMPO GRANDE;MS;03/2019;442.473;157;4.390;14.742;29.741;20.808;23.178;0;93.017;506;7.805;13.570;10.120;1.024;1;0;33.026;6;525;1.628;2.841;170;2;0;5.172;0;0;0;0;0;0;0;0;2.464;16.407;4.831;33;4;0;0;23.738;518;30.767;118.929;65.115;0;0;0;215.329;3.162;23.415;40.810;3.784;577;274;169;72.191;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15.581.638;n1;I;2;S4;14;PORTO ALEGRE;RS;03/2019;442.369;5.670;65.178;116.099;142.406;45.617;12.165;4;387.140;11.765;21.774;21.079;335;63;169;30;55.216;0;2;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;6;0;0;0;10;0
COOPERATIVA DE CRÉDITO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;S5;9;SAO GABRIEL DA PALHA;ES;03/2019;425.494;44;589;1.865;3.047;1.115;82;0;6.743;10.116;21.229;47.779;26.446;10.210;5.808;0;121.588;144;1.803;4.753;6.546;593;3;0;13.842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.500;35.438;109.814;83.953;17.025;188;0;257.917;3.215;12.943;4.598;4.032;358;258;0;25.404;0
COOPERATIVA DE CREDITO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;S4;9;RIBEIRAO PRETO;SP;03/2019;416.883;0;0;0;0;0;0;0;0;34.457;25.148;17.198;20.840;12.473;102;0;110.218;90;990;2.672;4.516;613;0;0;8.882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.539;11.644;112.964;18.995;1.102;377;0;152.620;32.143;18.460;3.959;4.369;787;85.446;0;145.163;0
MÁXIMA;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;03/2019;415.973;0;0;0;0;0;0;0;0;0;158;820;21.440;0;0;0;22.418;0;0;0;0;0;0;0;0;4.344;7.882;46.649;40.750;26.394;28.738;1;154.759;413;127.794;0;0;0;0;0;128.207;0;0;0;0;0;0;0;0;877;15.281;37.883;45.215;5.474;5.747;112;110.589;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;03/2019;411.753;1.645;29.473;76.700;128.492;56.402;25.506;0;318.218;10;573;771;1.686;0;0;0;3.040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.811;35.277;0;0;0;0;0;38.089;0;0;0;0;0;0;0;0;71;33.672;16.456;2.032;175;0;0;52.406;0
