Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;;6;BRASILIA;DF;12/2016;502.271.739;1.826.243;5.845.927;14.907.972;24.512.654;11.377.776;5.437.883;368;63.908.824;1.163.968;1.216.975;2.153.549;1.569.114;14.150;0;6.155;6.123.912;444.035;1.558.766;3.628.731;4.548.446;426.320;365;1.001;10.607.666;1.584.562;12.140.230;32.346.079;73.821.730;58.529.215;155.069.007;57.649.207;391.140.031;1.980.091;5.929.143;1.692.516;147.415;12;0;0;9.749.178;221.025;312.908;1.905.524;824.124;459.838;175.712;0;3.899.131;2.438.888;4.040.011;3.720.932;3.608.445;1.452.363;1.494.582;87.777;16.842.998;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;12/2016;864.939;164;7.282;20.815;43.603;22.995;13.599;0;108.458;7.143;25.009;50.472;36.945;5.073;176;0;124.817;87;1.057;2.555;2.942;313;0;0;6.954;0;0;0;0;0;0;0;0;5.814;41.475;11.050;310;12;0;0;58.660;7.289;57.879;301.581;62.614;212;0;0;429.575;8.906;52.269;49.978;17.533;6.012;735;1.042;136.475;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;12/2016;801.012;627;6.289;9.305;7.609;8;0;0;23.837;268;2.462;5.172;4.676;205;0;0;12.782;22.047;114.696;271.388;328.199;27.275;0;0;763.606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;103;238;349;73;0;0;788;0
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;12/2016;799.181;470;506;900;417;15;6;0;2.315;3;1.234;2.720;1.413;0;0;0;5.371;0;0;0;0;0;0;0;0;99;156;253;752;799;1.802;146;4.007;13.214;75.152;18.479;13;0;0;0;106.859;0;0;0;0;0;0;0;0;32.248;113.023;369.944;148.566;16.847;0;0;680.628;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;12/2016;787.532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.959;130.206;338.599;300.530;12.161;77;0;787.532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DACASA FINANCEIRA;51.891;n1;C;2;;197;VITORIA;ES;12/2016;680.262;0;0;0;0;0;0;0;0;124.413;130.175;126.479;9.999;0;0;0;391.065;3.520;7.573;14.866;10.782;12;0;0;36.753;0;0;0;0;0;0;0;0;44.381;207.470;574;19;0;0;0;252.444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;12/2016;677.612;85;2.330;6.312;10.502;3.620;1.215;0;24.064;5.876;22.322;96.299;46.471;8.073;1.531;0;180.572;348;2.363;6.021;5.195;267;0;0;14.194;0;0;0;0;0;0;0;0;3.532;21.432;4.604;106;7;0;0;29.680;1.097;3.203;189.242;6.801;227;0;0;200.569;12.194;51.985;78.079;61.063;24.253;297;663;228.533;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;12/2016;650.136;2;406;1.170;2.257;778;151;0;4.764;2.291;23.217;65.665;52.353;6.481;463;0;150.470;394;5.128;13.586;17.600;2.401;5;0;39.114;0;0;0;0;0;0;0;0;1.739;18.790;4.764;25;1;0;0;25.318;1.958;75.279;226.979;19.846;570;0;0;324.634;5.424;30.720;46.993;16.675;4.839;664;523;105.837;0
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;12/2016;613.679;0;0;0;0;0;0;0;0;0;446.743;109.996;56.940;0;0;0;613.679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BTG PACTUAL;49.944;b1;C;2;;199;RIO DE JANEIRO;RJ;12/2016;601.568;0;0;0;0;0;0;0;0;42.654;99.313;78.062;69.928;66.489;0;0;356.446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;5.082;744;959;354;0;0;7.153;237.969
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;;9;CRUZ ALTA;RS;12/2016;596.576;7;269;769;1.245;201;7;0;2.498;3.569;12.480;92.873;17.593;3.629;609;0;130.754;243;1.245;3.295;3.355;354;2;0;8.494;0;0;0;0;0;0;0;0;620;8.496;2.062;20;0;0;0;11.197;4.197;45.405;293.176;8.401;206;0;0;351.385;5.420;16.014;54.755;13.266;2.228;317;246;92.247;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;12/2016;574.724;5;286;738;1.062;184;0;0;2.275;2.278;9.714;63.572;9.508;879;0;0;85.952;126;1.170;2.894;3.596;354;0;0;8.140;0;0;0;0;0;0;0;0;1.470;14.382;3.244;36;3;0;0;19.136;467;19.176;344.970;2.191;175;0;0;366.980;3.784;25.494;41.310;18.313;3.120;0;221;92.242;0
AGIPLAN;51.956;b1;C;2;;199;PORTO ALEGRE;RS;12/2016;573.550;29;893;2.270;3.228;1.031;226;0;7.677;107.255;157.851;120.223;495;0;0;0;385.824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.840;160.684;1.434;1;0;1;0;179.960;0;0;0;0;0;0;0;0;0;0;88;3;0;0;0;91;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;12/2016;558.169;0;0;0;0;0;0;0;0;287;36.430;35.110;3.753;1.080;81;0;76.741;15;595;1.425;2.038;56;0;0;4.129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;33.337;225.776;64.294;2.370;105;0;325.912;585;38.629;39.289;2.797;78;70.009;0;151.388;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;12/2016;554.576;2.605;2.155;3.261;3.730;875;163;0;12.789;18;11;2;0;0;0;0;32;5.416;5.949;4.429;0;0;0;0;15.794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.724;140.407;260.536;97.173;12.131;0;0;520.971;4.991
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;12/2016;554.538;7;394;1.025;1.531;237;0;0;3.193;3.063;26.287;52.962;20.779;1.945;58;0;105.094;291;2.335;5.912;6.329;473;1;0;15.341;0;0;0;0;0;0;0;0;1.728;13.970;3.273;36;2;0;0;19.009;1.598;27.352;266.487;12.669;861;0;0;308.966;3.943;44.376;51.710;2.201;167;27;511;102.935;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;12/2016;531.038;37;594;1.566;2.368;406;142;0;5.114;2.619;18.236;24.384;18.054;1.017;71;0;64.380;1.559;17.868;46.338;64.334;8.829;22;0;138.950;0;0;0;0;0;0;0;0;2.426;23.436;5.754;19;0;0;0;31.636;1.139;13.131;207.361;10.799;0;0;0;232.429;3.101;21.777;19.039;10.944;2.977;324;368;58.529;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;12/2016;514.345;7;542;1.523;2.737;971;244;0;6.024;2.601;26.933;53.891;42.888;7.697;180;0;134.190;190;3.081;8.095;11.587;1.841;3;0;24.797;0;0;0;0;0;0;0;0;2.568;18.207;4.890;1;0;0;0;25.666;1.507;15.945;229.291;12.700;0;0;0;259.443;4.654;22.959;16.598;13.602;6.209;92;111;64.224;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;12/2016;484.208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.599;69.772;158.481;222.802;15.554;0;0;484.208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;;9;ITAQUI;RS;12/2016;469.234;0;0;0;0;0;0;0;0;1.161;8.711;25.440;6.326;1.204;905;0;43.747;124;2.294;6.637;9.405;1.693;4;0;20.157;0;0;0;0;0;0;0;0;1.281;8.091;1.759;12;1;0;0;11.144;1.312;34.250;224.647;30.039;9.738;0;0;299.987;3.503;24.436;40.661;19.401;5.930;20;249;94.199;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;12/2016;451.930;5;191;474;647;79;3;0;1.399;1.250;13.940;27.629;22.646;3.508;678;0;69.650;327;4.755;12.058;14.921;1.362;2;0;33.424;0;0;0;0;0;0;0;0;715;12.393;2.975;12;0;0;0;16.096;2.032;47.452;195.871;10.803;545;0;0;256.703;2.400;20.651;25.393;17.077;7.945;938;253;74.658;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;;9;CANARANA;MT;12/2016;443.988;6;170;437;716;34;0;0;1.362;3.616;16.218;58.351;19.620;1.690;15;0;99.510;73;726;1.655;2.151;142;0;0;4.747;0;0;0;0;0;0;0;0;836;6.253;1.601;13;0;0;0;8.703;4.042;21.122;220.698;14.639;581;0;0;261.081;3.750;17.125;36.189;10.503;824;0;196;68.586;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;12/2016;443.483;25;348;886;1.707;605;7;0;3.577;6.554;24.082;58.119;22.727;4.637;55;0;116.174;312;2.117;5.205;8.785;1.368;1;0;17.788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.756;38.559;114.970;54.654;31.128;22.405;0;263.472;3.547;19.161;10.643;6.098;2.963;62;0;42.473;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;;9;PONTA GROSSA;PR;12/2016;433.856;11;349;876;1.149;263;67;0;2.714;1.928;16.445;35.353;15.513;4.160;835;0;74.233;209;2.344;6.216;7.631;774;0;0;17.173;0;0;0;0;0;0;0;0;1.726;16.276;4.030;1;0;0;0;22.033;399;47.591;237.862;1.733;0;0;0;287.586;2.019;17.235;10.015;300;146;44;356;30.116;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;12/2016;426.996;10;165;414;817;128;10;42;1.586;5.545;28.639;70.954;131.974;47.866;26.859;13;311.850;699;5.602;13.909;25.721;6.018;20;0;51.969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.899;10.256;22.515;2.570;160;0;43.400;2.815;12.598;1.666;655;395;62;0;18.191;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;;9;RIO VERDE;GO;12/2016;407.113;0;0;0;0;0;0;0;0;4.570;55.936;88.983;12.409;0;0;0;161.898;0;393;752;955;0;0;0;2.099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.152;96.144;119.819;8.160;0;0;0;227.274;104;14.821;913;3;0;0;0;15.842;0
BANCO SEMEAR S.A.;795.423;b1;I;2;;8;BELO HORIZONTE;MG;12/2016;402.597;386;1.425;2.241;1.949;648;37;0;6.686;46.731;127.991;108.002;2.698;0;0;0;285.421;0;2;5;20;2;0;0;29;10;62;151;64;142;685;0;1.113;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1.193;3.947;7.408;17.134;18.496;61.164;0;109.342;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;12/2016;398.665;24;393;1.007;1.374;159;1;0;2.958;1.573;10.573;27.433;19.606;3.509;3.066;0;65.760;254;3.036;8.102;10.501;1.587;4;0;23.484;0;0;0;0;0;0;0;0;1.547;14.112;3.272;24;0;0;0;18.955;2.016;19.875;184.096;20.618;512;0;0;227.118;3.644;16.800;26.272;9.934;3.030;389;321;60.389;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;12/2016;396.138;121;1.965;4.422;9.174;3.234;687;0;19.603;9.785;26.248;54.119;63.030;19.069;8.780;0;181.030;589;4.482;11.957;17.969;1.882;3;0;36.882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.253;7.999;66.697;34.863;18.698;5.809;0;136.320;4.938;10.605;3.091;2.149;1.293;224;0;22.301;0
BARIGUI;51.774;n1;C;2;;197;CURITIBA;PR;12/2016;389.206;1.228;18.683;49.390;86.001;40.026;14.249;0;209.577;394;448;531;97;8;0;0;1.478;0;4;15;16;0;0;0;35;1.000;5.653;14.625;25.514;15.492;19.116;56;81.456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.569;6.731;17.501;33.223;19.403;18.215;18;96.660;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;12/2016;385.711;1.059;20.003;49.518;78.797;33.097;12.614;0;195.088;202;269;269;88;0;0;0;828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.417;48.909;0;0;0;0;0;52.326;0;0;0;0;0;0;0;0;20;112.608;8.083;16.321;376;61;0;137.469;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;12/2016;374.471;0;0;0;0;0;0;0;0;23;31.610;14.935;51.432;19.671;0;0;117.671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;336;0;582;0;0;0;918;0;13.867;105.219;76.525;28.647;31.623;0;255.882;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37.442.605;b3S;I;2;;9;COLIDER;MT;12/2016;366.254;12;336;900;1.334;148;0;0;2.729;2.711;11.691;28.984;22.225;2.568;0;0;68.179;151;1.266;2.916;3.453;414;1;0;8.201;0;0;0;0;0;0;0;0;1.601;11.520;2.796;84;0;0;0;16.001;2.385;20.341;121.807;7.451;0;0;0;151.984;6.370;28.277;59.839;16.488;7.781;0;404;119.160;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44.469.161;b3S;I;2;;9;GUARIBA;SP;12/2016;352.789;0;16;46;52;0;0;0;115;2.481;5.536;14.168;2.693;349;0;0;25.226;4;85;208;173;0;0;0;471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143.864;1.746;178.238;48;89;0;323.985;91;2.105;609;187;0;0;0;2.992;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;;9;CAMPO VERDE;MT;12/2016;346.963;1;69;185;303;49;0;0;607;5.339;4.238;17.544;19.668;2.886;437;0;50.113;80;664;1.649;1.866;213;1;0;4.473;0;0;0;0;0;0;0;0;1.026;5.968;1.308;4;0;0;0;8.306;2.099;17.922;119.651;9.011;1.405;1.574;0;151.662;5.696;17.173;76.677;22.039;7.878;2.143;197;131.803;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;12/2016;346.082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97.838;237.492;9.783;2;0;0;0;345.115;0;0;0;0;0;0;0;0;8;155;351;389;65;0;0;967;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE DO RIO GRANDE DO SUL - SICREDI NOROESTE RS;89.049.738;b3S;I;2;;9;TRES DE MAIO;RS;12/2016;317.511;8;519;1.409;2.457;1.004;174;0;5.571;612;10.285;25.082;30.280;8.418;1.464;0;76.141;45;1.343;3.436;4.502;682;1;0;10.008;0;0;0;0;0;0;0;0;212;5.921;1.571;1;0;0;0;7.705;0;32.136;121.655;875;0;0;0;154.665;928;28.137;18.369;11.145;4.369;362;111;63.421;0
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;12/2016;311.190;0;0;0;0;0;0;0;0;109;635;1.326;1.679;431;1;0;4.181;6.156;48.645;102.465;126.754;21.632;57;0;305.709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;182;411;563;76;0;0;1.300;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;12/2016;307.036;78;445;1.056;1.525;269;1;0;3.374;2.614;21.907;45.844;32.635;9.994;1.299;0;114.294;428;3.959;9.784;14.958;2.098;4;0;31.231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;716;15.217;80.652;19.112;10.574;6.358;0;132.629;2.525;14.169;3.951;2.390;1.884;588;0;25.508;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;;9;RODEIO BONITO;RS;12/2016;304.419;7;110;256;311;44;1;0;729;966;16.820;37.680;43.313;5.851;814;0;105.443;101;1.612;4.032;5.859;786;1;0;12.390;0;0;0;0;0;0;0;0;289;6.169;1.919;208;65;0;0;8.648;193;30.702;93.330;5.864;130;6;0;130.226;1.605;14.607;20.581;8.182;1.840;65;103;46.983;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32.995.755;b3S;I;2;;9;TANGARA DA SERRA;MT;12/2016;303.879;29;625;1.664;3.039;818;46;0;6.221;14.870;15.032;21.667;8.631;688;618;0;61.507;221;1.626;3.559;4.159;425;0;0;9.990;0;0;0;0;0;0;0;0;2.961;13.534;3.162;56;1;0;0;19.714;763;7.101;106.534;3.548;21;0;0;117.966;6.966;27.536;44.189;7.018;2.230;123;418;88.480;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;12/2016;299.708;20;412;1.012;1.236;119;0;0;2.799;1.874;17.340;33.518;32.776;4.255;315;0;90.079;665;6.225;13.684;12.674;849;0;0;34.098;0;0;0;0;0;0;0;0;1.997;24.708;6.019;2;0;0;0;32.726;703;9.275;78.883;13.268;229;0;0;102.358;3.315;16.218;8.719;6.406;2.388;209;394;37.648;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS INTEGRAÇÃO ROTA DAS TERRAS - SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS;87.510.475;b3S;I;2;;9;TAPERA;RS;12/2016;296.921;3;78;191;325;75;4;0;677;779;5.286;13.677;13.674;3.241;376;0;37.034;68;1.397;3.808;5.236;776;7;0;11.292;0;0;0;0;0;0;0;0;252;5.353;1.404;156;144;72;0;7.380;2.280;32.907;125.211;8.170;706;3;0;169.277;2.968;16.282;29.759;14.792;6.493;877;91;71.261;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;;9;PIMENTA BUENO;RO;12/2016;294.477;16;634;1.792;4.964;1.269;0;0;8.675;2.801;48.554;62.834;3.829;395;4;0;118.416;335;2.732;7.058;12.356;1.911;0;0;24.393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;521;16.672;70.736;33.263;397;0;0;121.589;1.357;16.896;3.124;26;1;0;0;21.404;0
ABC-BRASIL;41.856;b1;C;3;;199;SAO PAULO;SP;12/2016;291.648;0;0;0;0;0;0;0;0;0;2.156;1.868;2.132;0;0;0;6.156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1.819;14.599;14.017;2.134;1.327;0;33.913;10.911;14.867;54.005;68.535;3.644;1;0;151.964;99.616
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS REGIÃO DAS CULTURAS - SICREDI DAS CULTURAS RS;90.729.369;b3S;I;2;;9;IJUI;RS;12/2016;287.317;0;49;94;120;40;0;0;304;748;7.773;32.681;20.834;3.568;266;0;65.870;137;1.207;3.251;3.557;333;4;0;8.488;0;0;0;0;0;0;0;0;590;8.173;1.949;1;0;0;0;10.713;227;38.887;120.452;1.823;3;0;0;161.392;1.572;12.423;19.919;4.604;1.759;100;174;40.551;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;;8;SAO PAULO;SP;12/2016;280.700;50;276;559;215;0;0;0;1.099;364;1.373;2.294;2.677;1.254;821;0;8.783;4.475;38.138;81.085;90.103;9.821;20;0;223.643;755;2.671;7.331;8.382;2.435;4.157;0;25.732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;842;3.477;7.658;7.970;1.442;54;0;21.443;0
SOROCRED   CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;4.814.563;n1;I;2;;14;BARUERI;SP;12/2016;279.329;106;159;192;20;0;0;0;477;12.933;23.604;18.041;312;0;0;0;54.891;4.620;12.898;28.571;30.576;1.976;0;0;78.642;0;0;0;0;0;0;0;0;48.896;79.681;16.596;76;0;0;0;145.250;0;0;0;0;0;0;0;0;64;6;0;0;0;0;0;69;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;;9;CAPANEMA;PR;12/2016;269.514;11;302;752;924;130;23;0;2.142;948;10.296;20.992;22.807;1.877;30;0;56.950;222;3.829;9.798;13.172;961;0;0;27.983;0;0;0;0;0;0;0;0;1.101;9.473;2.397;79;13;0;0;13.063;953;24.424;107.033;6.653;0;0;0;139.063;3.309;16.522;5.996;3.553;695;0;237;30.313;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS BOTUCARAÍ - SICREDI BOTUCARAÍ RS;87.900.601;b3S;I;2;;9;SOLEDADE;RS;12/2016;268.636;0;21;55;54;0;0;0;130;2.171;10.476;29.104;26.446;7.205;2.604;0;78.005;116;1.869;5.425;6.870;1.104;58;0;15.443;0;0;0;0;0;0;0;0;278;5.565;1.559;1;0;0;0;7.402;542;18.627;109.660;3.822;204;31;0;132.886;1.183;16.490;11.584;2.507;1.545;1.253;206;34.769;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94.433.109;b3S;I;2;;9;PORTO ALEGRE;RS;12/2016;266.094;0;135;395;329;2;0;0;862;562;21.150;50.218;78.151;28.951;10.959;3;189.994;93;6.466;16.082;21.383;4.479;156;0;48.659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;8.260;6.560;6.598;3.271;1.782;0;26.580;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRAIARAS - SICREDI IBIRAIARAS - RS;89.990.501;b3S;I;2;;9;IBIRAIARAS;RS;12/2016;261.517;0;4;12;4;0;0;0;21;782;11.129;26.159;27.271;9.898;4.778;0;80.018;45;1.896;5.167;6.612;925;6;0;14.650;0;0;0;0;0;0;0;0;178;5.249;1.438;1;0;0;0;6.866;344;16.829;116.523;5.921;176;0;0;139.792;839;10.469;7.740;229;215;540;137;20.169;0
